split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,bm25_keep,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,1.0,1.0,1.0,0.0,1,24,1.5,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
test,Train-best retrieval action,hybrid_keyword,5ae763aa5542995703ce8c09,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,1.0,1.0,1.0,0.03,2,12,1.47,voices chef mung daal american animated television series created c h greenblatt,Chowder (TV series) | Dwight Schultz | Harvey Beaks | List of Harvey Beaks episodes | The Return of Chef,Chowder (TV series) | Dwight Schultz
test,Selective retrieval policy,hybrid_keep,5ae763aa5542995703ce8c09,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,1.0,1.0,1.0,0.03,2,16,1.47,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,Chowder (TV series) | Dwight Schultz | Harvey Beaks | The Return of Chef | List of Invader Zim characters,Chowder (TV series) | Dwight Schultz
test,Oracle retrieval action,bm25_keep,5ae763aa5542995703ce8c09,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,1.0,1.0,0.9197207891481876,0.0,1,16,1.5,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,Chowder (TV series) | Harvey Beaks | Dwight Schultz | The Return of Chef | List of Invader Zim characters,Chowder (TV series) | Dwight Schultz
test,Vanilla BM25,bm25_keep,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.0,1,25,1.5,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Mezzanine (album) | Risingson | 100th Window | Slo Light | Massive Attack (song),Mezzanine (album) | Risingson
test,BM25 keyword,bm25_keyword,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.0,1,12,1.5,risingson first single album massive attack first produced neil davidge along group,Risingson | Mezzanine (album) | Slo Light | 100th Window | Neil Davidge,Mezzanine (album) | Risingson
test,Dense original,dense_keep,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,0.8772153153380493,0.0,1,25,1.5,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Risingson | Neil Davidge | Slo Light | Mezzanine (album) | Bullet Boy (soundtrack),Mezzanine (album) | Risingson
test,Dense keyword,dense_keyword,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,0.8772153153380493,0.0,1,12,1.5,risingson first single album massive attack first produced neil davidge along group,Risingson | Neil Davidge | Slo Light | Mezzanine (album) | Bullet Boy (soundtrack),Mezzanine (album) | Risingson
test,Hybrid original,hybrid_keep,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.03,2,25,1.47,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Risingson | Mezzanine (album) | Slo Light | Neil Davidge | 100th Window,Mezzanine (album) | Risingson
test,Hybrid keyword,hybrid_keyword,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.03,2,12,1.47,risingson first single album massive attack first produced neil davidge along group,Risingson | Mezzanine (album) | Neil Davidge | Slo Light | 100th Window,Mezzanine (album) | Risingson
test,Train-best retrieval action,hybrid_keyword,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.03,2,12,1.47,risingson first single album massive attack first produced neil davidge along group,Risingson | Mezzanine (album) | Neil Davidge | Slo Light | 100th Window,Mezzanine (album) | Risingson
test,Selective retrieval policy,bm25_keep,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.0,1,25,1.5,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Mezzanine (album) | Risingson | 100th Window | Slo Light | Massive Attack (song),Mezzanine (album) | Risingson
test,Oracle retrieval action,bm25_keep,5ae72b96554299572ea5474e,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",1.0,1.0,1.0,0.0,1,25,1.5,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Mezzanine (album) | Risingson | 100th Window | Slo Light | Massive Attack (song),Mezzanine (album) | Risingson
test,Vanilla BM25,bm25_keep,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.0,1,28,1.5,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,Audacious (CupcakKe album) | The Fader | Fader Label | State (magazine) | Cornerstone (agency),Audacious (CupcakKe album) | The Fader
test,BM25 keyword,bm25_keyword,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.0,1,17,1.5,music magazine launched rob stone jon cohen interviewed cupcakke about album audacious september first print publication released,Audacious (CupcakKe album) | The Fader | Fader Label | Cornerstone (agency) | Cult MTL,Audacious (CupcakKe album) | The Fader
test,Dense original,dense_keep,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,0.9197207891481876,0.0,1,28,1.5,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,Audacious (CupcakKe album) | State (magazine) | The Fader | Exclaim! | Cult MTL,Audacious (CupcakKe album) | The Fader
test,Dense keyword,dense_keyword,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,0.9197207891481876,0.0,1,17,1.5,music magazine launched rob stone jon cohen interviewed cupcakke about album audacious september first print publication released,Audacious (CupcakKe album) | State (magazine) | The Fader | Exclaim! | Fader Label,Audacious (CupcakKe album) | The Fader
test,Hybrid original,hybrid_keep,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.03,2,28,1.47,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,Audacious (CupcakKe album) | The Fader | State (magazine) | Fader Label | Exclaim!,Audacious (CupcakKe album) | The Fader
test,Hybrid keyword,hybrid_keyword,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.03,2,17,1.47,music magazine launched rob stone jon cohen interviewed cupcakke about album audacious september first print publication released,Audacious (CupcakKe album) | The Fader | Fader Label | State (magazine) | Cornerstone (agency),Audacious (CupcakKe album) | The Fader
test,Train-best retrieval action,hybrid_keyword,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.03,2,17,1.47,music magazine launched rob stone jon cohen interviewed cupcakke about album audacious september first print publication released,Audacious (CupcakKe album) | The Fader | Fader Label | State (magazine) | Cornerstone (agency),Audacious (CupcakKe album) | The Fader
test,Selective retrieval policy,hybrid_keep,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.03,2,28,1.47,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,Audacious (CupcakKe album) | The Fader | State (magazine) | Fader Label | Exclaim!,Audacious (CupcakKe album) | The Fader
test,Oracle retrieval action,bm25_keep,5adfee9c55429906c02daa8a,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,1.0,1.0,1.0,0.0,1,28,1.5,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,Audacious (CupcakKe album) | The Fader | Fader Label | State (magazine) | Cornerstone (agency),Audacious (CupcakKe album) | The Fader
test,Vanilla BM25,bm25_keep,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.0,1,21,1.0,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Redl-Zipf | Saturn V Dynamic Test Vehicle,Applications Technology Satellite | Wernher von Braun
test,BM25 keyword,bm25_keyword,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.0,1,12,1.0,german credited inventing v 2 rocket saturn v also supervisor nasa program,Wernher von Braun | Arthur Rudolph | Saturn V Dynamic Test Vehicle | Saturn V Instrument Unit | Saturn V Dynamic Test Stand,Applications Technology Satellite | Wernher von Braun
test,Dense original,dense_keep,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.0,1,21,1.0,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Saturn V | Saturn II,Applications Technology Satellite | Wernher von Braun
test,Dense keyword,dense_keyword,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.0,1,12,1.0,german credited inventing v 2 rocket saturn v also supervisor nasa program,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Saturn II | Saturn V,Applications Technology Satellite | Wernher von Braun
test,Hybrid original,hybrid_keep,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.03,2,21,0.97,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Redl-Zipf | Saturn V,Applications Technology Satellite | Wernher von Braun
test,Hybrid keyword,hybrid_keyword,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.03,2,12,0.97,german credited inventing v 2 rocket saturn v also supervisor nasa program,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Saturn V Dynamic Test Vehicle | Saturn II,Applications Technology Satellite | Wernher von Braun
test,Train-best retrieval action,hybrid_keyword,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.03,2,12,0.97,german credited inventing v 2 rocket saturn v also supervisor nasa program,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Saturn V Dynamic Test Vehicle | Saturn II,Applications Technology Satellite | Wernher von Braun
test,Selective retrieval policy,bm25_keep,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.0,1,21,1.0,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Redl-Zipf | Saturn V Dynamic Test Vehicle,Applications Technology Satellite | Wernher von Braun
test,Oracle retrieval action,bm25_keep,5ab8ee805542991b5579f051,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,0.5,1.0,0.6131471927654584,0.0,1,21,1.0,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Wernher von Braun | Arthur Rudolph | Saturn V Instrument Unit | Redl-Zipf | Saturn V Dynamic Test Vehicle,Applications Technology Satellite | Wernher von Braun
test,Vanilla BM25,bm25_keep,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,0.5,1.0,0.6131471927654584,0.0,1,9,1.0,Who was born first David Draiman or Terry Kath?,David Draiman | 25 or 6 to 4 | Hot Streets | Device (metal band) | Chicago 13,David Draiman | Terry Kath
test,BM25 keyword,bm25_keyword,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,0.8503449055347546,0.0,1,6,1.5,born first david draiman terry kath,David Draiman | Device (metal band) | Prayer (song) | Free (Chicago song) | Terry Kath,David Draiman | Terry Kath
test,Dense original,dense_keep,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,1.0,0.0,1,9,1.5,Who was born first David Draiman or Terry Kath?,Terry Kath | David Draiman | Device (metal band) | 25 or 6 to 4 | Prayer (song),David Draiman | Terry Kath
test,Dense keyword,dense_keyword,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,1.0,0.0,1,6,1.5,born first david draiman terry kath,Terry Kath | David Draiman | Device (metal band) | 25 or 6 to 4 | Prayer (song),David Draiman | Terry Kath
test,Hybrid original,hybrid_keep,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,1.0,0.03,2,9,1.47,Who was born first David Draiman or Terry Kath?,David Draiman | Terry Kath | 25 or 6 to 4 | Device (metal band) | Hot Streets,David Draiman | Terry Kath
test,Hybrid keyword,hybrid_keyword,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,1.0,0.03,2,6,1.47,born first david draiman terry kath,David Draiman | Terry Kath | Device (metal band) | Prayer (song) | 25 or 6 to 4,David Draiman | Terry Kath
test,Train-best retrieval action,hybrid_keyword,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,1.0,0.03,2,6,1.47,born first david draiman terry kath,David Draiman | Terry Kath | Device (metal band) | Prayer (song) | 25 or 6 to 4,David Draiman | Terry Kath
test,Selective retrieval policy,dense_keyword,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,1.0,0.0,1,6,1.5,born first david draiman terry kath,Terry Kath | David Draiman | Device (metal band) | 25 or 6 to 4 | Prayer (song),David Draiman | Terry Kath
test,Oracle retrieval action,bm25_keyword,5a7a06525542990198eaf04f,Who was born first David Draiman or Terry Kath?,1.0,1.0,0.8503449055347546,0.0,1,6,1.5,born first david draiman terry kath,David Draiman | Device (metal band) | Prayer (song) | Free (Chicago song) | Terry Kath,David Draiman | Terry Kath
test,Vanilla BM25,bm25_keep,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.0,1,13,1.0,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",Bertha Gilkey | James M. Carrington | Bernard Gilkey | 1927 St. Louis – East St. Louis tornado | Streetcars in St. Louis,Bertha Gilkey | Property management
test,BM25 keyword,bm25_keyword,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.0,1,11,1.0,career path african american activist bertha gilkey pursue st louis missouri,Bertha Gilkey | James M. Carrington | Bernard Gilkey | 1927 St. Louis – East St. Louis tornado | Streetcars in St. Louis,Bertha Gilkey | Property management
test,Dense original,dense_keep,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.0,1,13,1.0,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",Bertha Gilkey | Bernard Gilkey | James M. Carrington | T.R. Carr | Streetcars in St. Louis,Bertha Gilkey | Property management
test,Dense keyword,dense_keyword,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.0,1,11,1.0,career path african american activist bertha gilkey pursue st louis missouri,Bertha Gilkey | Bernard Gilkey | James M. Carrington | T.R. Carr | Streetcars in St. Louis,Bertha Gilkey | Property management
test,Hybrid original,hybrid_keep,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.03,2,13,0.97,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",Bertha Gilkey | Bernard Gilkey | James M. Carrington | Streetcars in St. Louis | 1927 St. Louis – East St. Louis tornado,Bertha Gilkey | Property management
test,Hybrid keyword,hybrid_keyword,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.03,2,11,0.97,career path african american activist bertha gilkey pursue st louis missouri,Bertha Gilkey | Bernard Gilkey | James M. Carrington | Streetcars in St. Louis | 1927 St. Louis – East St. Louis tornado,Bertha Gilkey | Property management
test,Train-best retrieval action,hybrid_keyword,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.03,2,11,0.97,career path african american activist bertha gilkey pursue st louis missouri,Bertha Gilkey | Bernard Gilkey | James M. Carrington | Streetcars in St. Louis | 1927 St. Louis – East St. Louis tornado,Bertha Gilkey | Property management
test,Selective retrieval policy,bm25_keyword,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.0,1,11,1.0,career path african american activist bertha gilkey pursue st louis missouri,Bertha Gilkey | James M. Carrington | Bernard Gilkey | 1927 St. Louis – East St. Louis tornado | Streetcars in St. Louis,Bertha Gilkey | Property management
test,Oracle retrieval action,bm25_keep,5a732aaa5542992359bc325a,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",0.5,1.0,0.6131471927654584,0.0,1,13,1.0,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",Bertha Gilkey | James M. Carrington | Bernard Gilkey | 1927 St. Louis – East St. Louis tornado | Streetcars in St. Louis,Bertha Gilkey | Property management
test,Vanilla BM25,bm25_keep,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",1.0,1.0,0.8503449055347546,0.0,1,9,1.5,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch | Sunshine Becker | Sandy Rothman | Cats Under the Stars | Jerry Garcia,Jerry Garcia | Joe Gooch
test,BM25 keyword,bm25_keyword,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",0.5,1.0,0.6131471927654584,0.0,1,6,1.0,born later jerry garcia joe gooch,Joe Gooch | Sandy Rothman | Sunshine Becker | The Very Best of Jerry Garcia | Garcia Plays Dylan,Jerry Garcia | Joe Gooch
test,Dense original,dense_keep,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",1.0,1.0,0.8503449055347546,0.0,1,9,1.5,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch | The Very Best of Jerry Garcia | Sunshine Becker | Garcia Plays Dylan | Jerry Garcia,Jerry Garcia | Joe Gooch
test,Dense keyword,dense_keyword,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",0.5,1.0,0.6131471927654584,0.0,1,6,1.0,born later jerry garcia joe gooch,Joe Gooch | Sunshine Becker | Garcia Plays Dylan | The Very Best of Jerry Garcia | Sugaree,Jerry Garcia | Joe Gooch
test,Hybrid original,hybrid_keep,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",1.0,1.0,0.8772153153380493,0.03,2,9,1.47,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch | Sunshine Becker | The Very Best of Jerry Garcia | Jerry Garcia | Sandy Rothman,Jerry Garcia | Joe Gooch
test,Hybrid keyword,hybrid_keyword,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",0.5,1.0,0.6131471927654584,0.03,2,6,0.97,born later jerry garcia joe gooch,Joe Gooch | Sunshine Becker | Garcia Plays Dylan | Sandy Rothman | The Very Best of Jerry Garcia,Jerry Garcia | Joe Gooch
test,Train-best retrieval action,hybrid_keyword,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",0.5,1.0,0.6131471927654584,0.03,2,6,0.97,born later jerry garcia joe gooch,Joe Gooch | Sunshine Becker | Garcia Plays Dylan | Sandy Rothman | The Very Best of Jerry Garcia,Jerry Garcia | Joe Gooch
test,Selective retrieval policy,dense_keep,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",1.0,1.0,0.8503449055347546,0.0,1,9,1.5,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch | The Very Best of Jerry Garcia | Sunshine Becker | Garcia Plays Dylan | Jerry Garcia,Jerry Garcia | Joe Gooch
test,Oracle retrieval action,bm25_keep,5a7a70b355429941d65f2647,"Who was born later, Jerry Garcia or Joe Gooch?",1.0,1.0,0.8503449055347546,0.0,1,9,1.5,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch | Sunshine Becker | Sandy Rothman | Cats Under the Stars | Jerry Garcia,Jerry Garcia | Joe Gooch
test,Vanilla BM25,bm25_keep,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,0.8772153153380493,0.0,1,17,1.5,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Richard Strauss | Emmanuel Chabrier | Best Of – LaFee | Die Nacht (Strauss) | Allerseelen (Strauss),Die Nacht (Strauss) | Richard Strauss
test,BM25 keyword,bm25_keyword,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,0.9197207891481876,0.0,1,12,1.5,die nacht composed german composer richard strauss other well known operas compose,Richard Strauss | Best Of – LaFee | Die Nacht (Strauss) | Emmanuel Chabrier | Allerseelen (Strauss),Die Nacht (Strauss) | Richard Strauss
test,Dense original,dense_keep,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,1.0,0.0,1,17,1.5,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Richard Strauss | Die Nacht (Strauss) | Capriccio (opera) | An Alpine Symphony | Allerseelen (Strauss),Die Nacht (Strauss) | Richard Strauss
test,Dense keyword,dense_keyword,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,1.0,0.0,1,12,1.5,die nacht composed german composer richard strauss other well known operas compose,Die Nacht (Strauss) | Richard Strauss | Capriccio (opera) | An Alpine Symphony | Allerseelen (Strauss),Die Nacht (Strauss) | Richard Strauss
test,Hybrid original,hybrid_keep,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,1.0,0.03,2,17,1.47,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Richard Strauss | Die Nacht (Strauss) | Emmanuel Chabrier | Allerseelen (Strauss) | Best Of – LaFee,Die Nacht (Strauss) | Richard Strauss
test,Hybrid keyword,hybrid_keyword,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,1.0,0.03,2,12,1.47,die nacht composed german composer richard strauss other well known operas compose,Richard Strauss | Die Nacht (Strauss) | Best Of – LaFee | Allerseelen (Strauss) | Capriccio (opera),Die Nacht (Strauss) | Richard Strauss
test,Train-best retrieval action,hybrid_keyword,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,1.0,0.03,2,12,1.47,die nacht composed german composer richard strauss other well known operas compose,Richard Strauss | Die Nacht (Strauss) | Best Of – LaFee | Allerseelen (Strauss) | Capriccio (opera),Die Nacht (Strauss) | Richard Strauss
test,Selective retrieval policy,dense_keyword,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,1.0,0.0,1,12,1.5,die nacht composed german composer richard strauss other well known operas compose,Die Nacht (Strauss) | Richard Strauss | Capriccio (opera) | An Alpine Symphony | Allerseelen (Strauss),Die Nacht (Strauss) | Richard Strauss
test,Oracle retrieval action,bm25_keep,5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",1.0,1.0,0.8772153153380493,0.0,1,17,1.5,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Richard Strauss | Emmanuel Chabrier | Best Of – LaFee | Die Nacht (Strauss) | Allerseelen (Strauss),Die Nacht (Strauss) | Richard Strauss
test,Vanilla BM25,bm25_keep,5ab58ee6554299488d4d99d6,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",1.0,0.5,0.6509209298071326,0.0,1,18,1.25,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",James Vallo | Not Another B Movie | Anubhav (1986 film) | Joe Estevez | Brian Thompson,Joe Estevez | Not Another B Movie
test,BM25 keyword,bm25_keyword,5ab58ee6554299488d4d99d6,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",1.0,0.5,0.6934264036172708,0.0,1,10,1.25,birthdate american actor director producer starred not another b movie,James Vallo | Not Another B Movie | Joe Estevez | Dan Frischman | Brian Thompson,Joe Estevez | Not Another B Movie
test,Dense original,dense_keep,5ab58ee6554299488d4d99d6,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",0.5,1.0,0.6131471927654584,0.0,1,18,1.0,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",Not Another B Movie | Dan Frischman | B movies (Transition in the 1950s) | Eddie Dew | Evan C. Kim,Joe Estevez | Not Another B Movie
test,Dense keyword,dense_keyword,5ab58ee6554299488d4d99d6,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",0.5,1.0,0.6131471927654584,0.0,1,10,1.0,birthdate american actor director producer starred not another b movie,Not Another B Movie | B movies (Transition in the 1950s) | Eddie Dew | Evan C. Kim | Anubhav (1986 film),Joe Estevez | Not Another B Movie
test,Hybrid original,hybrid_keep,5ab58ee6554299488d4d99d6,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",0.5,1.0,0.6131471927654584,0.03,2,18,0.97,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",Not Another B Movie | James Vallo | Dan Frischman | Anubhav (1986 film) | B movies (Transition in the 1950s),Joe Estevez | Not Another B Movie
test,Hybrid keyword,hybrid_keyword,5ab58ee6554299488d4d99d6,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?",1.0,1.0,0.8503449055347546,0.03,2,10,1.47,birthdate american actor director producer starred not another b movie,Not Another B Movie | James Vallo | B movies (Transition in the 1950s) | Eddie Dew | Joe Estevez,Joe Estevez | Not Another B Movie
