dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
nq,test,-7008352380240766023,how many episodes of touching evil are there,16,Vanilla BM25,bm25_keep,lexical,"of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4 : 3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial , which began airing in 1997 .",0.6,nq:-7008352380240766023,0.0,0.05405405405405406,1.0,1.0,1.0,1.0,1.5,nq:-7008352380240766023 | nq:5860639113441706536 | nq:5262336130893308488 | nq:-1567826404295558649 | nq:7937545581647887851,nq:-7008352380240766023,0,tiny_realdata_policy_reader_diagnostic
nq,test,-6374759097952195833,who's playing the late game on sunday night football,,Selective retrieval policy,dense_keep,answer_type,Cris Collinsworth Al Michaels Michele Tafoya,0.5714285714285714,nq:-6374759097952195833,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-6374759097952195833 | nq:507570588061075741 | nq:8938104563522346543 | nq:-7195400924760894316 | nq:6572568689091749101,nq:-6374759097952195833,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Vanilla BM25,bm25_keep,lexical,"of episodes 23 Release Original network CBS Original release October 3 , 2008 ( 2008 - 10 - 03 ) -- May 15 , 2009 ( 2009 - 05 - 15 ) Season chronology ← Previous Season 3 Next → Season 5 List of Ghost Whisperer episodes The fourth season of Ghost Whisperer , an American television series created by John Gray , commenced airing in the United States on October 3 , 2008 , concluded May 15 , 2009 , and consisted of 23 episodes .",0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:-1578435739686985671 | nq:-2337125086003031897 | nq:-2515554648017390586 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Vanilla BM25,bm25_keep,span,2008,0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:-1578435739686985671 | nq:-2337125086003031897 | nq:-2515554648017390586 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Vanilla BM25,bm25_keep,answer_type,2008,0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:-1578435739686985671 | nq:-2337125086003031897 | nq:-2515554648017390586 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Train-best retrieval action,dense_keep,lexical,"of episodes 23 Release Original network CBS Original release October 3 , 2008 ( 2008 - 10 - 03 ) -- May 15 , 2009 ( 2009 - 05 - 15 ) Season chronology ← Previous Season 3 Next → Season 5 List of Ghost Whisperer episodes The fourth season of Ghost Whisperer , an American television series created by John Gray , commenced airing in the United States on October 3 , 2008 , concluded May 15 , 2009 , and consisted of 23 episodes .",0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:7413826602347108802 | nq:262345826441616590 | nq:-2337125086003031897 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Train-best retrieval action,dense_keep,span,2008,0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:7413826602347108802 | nq:262345826441616590 | nq:-2337125086003031897 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Train-best retrieval action,dense_keep,answer_type,2008,0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:7413826602347108802 | nq:262345826441616590 | nq:-2337125086003031897 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Selective retrieval policy,dense_keep,lexical,"of episodes 23 Release Original network CBS Original release October 3 , 2008 ( 2008 - 10 - 03 ) -- May 15 , 2009 ( 2009 - 05 - 15 ) Season chronology ← Previous Season 3 Next → Season 5 List of Ghost Whisperer episodes The fourth season of Ghost Whisperer , an American television series created by John Gray , commenced airing in the United States on October 3 , 2008 , concluded May 15 , 2009 , and consisted of 23 episodes .",0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:7413826602347108802 | nq:262345826441616590 | nq:-2337125086003031897 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Selective retrieval policy,dense_keep,span,2008,0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:7413826602347108802 | nq:262345826441616590 | nq:-2337125086003031897 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,7524133268429333037,when is the next tangled the series episode coming out,,Selective retrieval policy,dense_keep,answer_type,2008,0.3333333333333333,nq:4484181007703059448,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:7524133268429333037 | nq:7413826602347108802 | nq:262345826441616590 | nq:-2337125086003031897 | nq:4484181007703059448,nq:7524133268429333037,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Vanilla BM25,bm25_keep,lexical,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:2943048018320429657 | nq:7413826602347108802 | nq:-2398576916067490009,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Vanilla BM25,bm25_keep,span,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:2943048018320429657 | nq:7413826602347108802 | nq:-2398576916067490009,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Vanilla BM25,bm25_keep,answer_type,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:2943048018320429657 | nq:7413826602347108802 | nq:-2398576916067490009,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Train-best retrieval action,dense_keep,lexical,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:8221988726104372475 | nq:3400990959340670350 | nq:-9117144605577332927,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Train-best retrieval action,dense_keep,span,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:8221988726104372475 | nq:3400990959340670350 | nq:-9117144605577332927,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Train-best retrieval action,dense_keep,answer_type,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:8221988726104372475 | nq:3400990959340670350 | nq:-9117144605577332927,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Selective retrieval policy,dense_keep,lexical,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:8221988726104372475 | nq:3400990959340670350 | nq:-9117144605577332927,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Selective retrieval policy,dense_keep,span,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:8221988726104372475 | nq:3400990959340670350 | nq:-9117144605577332927,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,1404052427196543739,who said if a tree falls in the woods and nobody hears it,Charles Riborg Mann,Selective retrieval policy,dense_keep,answer_type,If a tree falls in a forest.,0.42857142857142855,nq:1404052427196543739,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1404052427196543739 | nq:2311014922242737246 | nq:8221988726104372475 | nq:3400990959340670350 | nq:-9117144605577332927,nq:1404052427196543739,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Vanilla BM25,bm25_keep,lexical,"Tigris Sumerian : 𒁇𒄘𒃼 Idigna or Idigina , Akkadian : 𒁇𒄘𒃼 Idiqlat , Arabic : دجلة ‎ ‎ Dijlah , Syriac : Deqlaṯ ܕܹܩܠܵܬ ‎ , Armenian : Տիգրիս Tigris , Դգլաթ Dglatʿ , Hebrew : ‎ Ḥîddeqel חידקל ‎ ‎ , biblical Hiddekel , Turkish : Dicle , Kurdish : Dîcle , Dîjla دیجلە ‎ River About 100 km from its source , the Tigris enables rich agriculture outside Diyarbakır , Turkey .",0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:2236521535238054703 | nq:6554684808053745285 | nq:935418947813312284 | nq:-4723713582700509339,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Vanilla BM25,bm25_keep,span,Tigris Sumerian,0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:2236521535238054703 | nq:6554684808053745285 | nq:935418947813312284 | nq:-4723713582700509339,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Vanilla BM25,bm25_keep,answer_type,Tigris Sumerian,0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:2236521535238054703 | nq:6554684808053745285 | nq:935418947813312284 | nq:-4723713582700509339,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Train-best retrieval action,dense_keep,lexical,"Tigris Sumerian : 𒁇𒄘𒃼 Idigna or Idigina , Akkadian : 𒁇𒄘𒃼 Idiqlat , Arabic : دجلة ‎ ‎ Dijlah , Syriac : Deqlaṯ ܕܹܩܠܵܬ ‎ , Armenian : Տիգրիս Tigris , Դգլաթ Dglatʿ , Hebrew : ‎ Ḥîddeqel חידקל ‎ ‎ , biblical Hiddekel , Turkish : Dicle , Kurdish : Dîcle , Dîjla دیجلە ‎ River About 100 km from its source , the Tigris enables rich agriculture outside Diyarbakır , Turkey .",0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:-4723713582700509339 | nq:-3427566802943028712 | nq:-5985324559461021991 | nq:6554684808053745285,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Train-best retrieval action,dense_keep,span,Tigris Sumerian,0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:-4723713582700509339 | nq:-3427566802943028712 | nq:-5985324559461021991 | nq:6554684808053745285,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Train-best retrieval action,dense_keep,answer_type,Tigris Sumerian,0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:-4723713582700509339 | nq:-3427566802943028712 | nq:-5985324559461021991 | nq:6554684808053745285,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Selective retrieval policy,dense_keep,lexical,"Tigris Sumerian : 𒁇𒄘𒃼 Idigna or Idigina , Akkadian : 𒁇𒄘𒃼 Idiqlat , Arabic : دجلة ‎ ‎ Dijlah , Syriac : Deqlaṯ ܕܹܩܠܵܬ ‎ , Armenian : Տիգրիս Tigris , Դգլաթ Dglatʿ , Hebrew : ‎ Ḥîddeqel חידקל ‎ ‎ , biblical Hiddekel , Turkish : Dicle , Kurdish : Dîcle , Dîjla دیجلە ‎ River About 100 km from its source , the Tigris enables rich agriculture outside Diyarbakır , Turkey .",0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:-4723713582700509339 | nq:-3427566802943028712 | nq:-5985324559461021991 | nq:6554684808053745285,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Selective retrieval policy,dense_keep,span,Tigris Sumerian,0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:-4723713582700509339 | nq:-3427566802943028712 | nq:-5985324559461021991 | nq:6554684808053745285,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,-575282834093664171,where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Selective retrieval policy,dense_keep,answer_type,Tigris Sumerian,0.4,nq:-575282834093664171,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-575282834093664171 | nq:-4723713582700509339 | nq:-3427566802943028712 | nq:-5985324559461021991 | nq:6554684808053745285,nq:-575282834093664171,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Vanilla BM25,bm25_keep,lexical,"Uncle Tom 's Cabin Uncle Tom 's Cabin , Boston edition Author Harriet Beecher Stowe Original title Uncle Tom 's Cabin ; or , Life Among the Lowly Illustrator Hammatt Billings ( 1st edition ) Country United States Language English Genre Novel Published Serialized in The National Era for ten months , beginning with the June 5 , 1851 issue .",0.8333333333333334,nq:1645082526444833311,0.0,0.2622950819672131,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-429491976516694064 | nq:-8129143127887276431 | nq:-264420295933348215 | nq:-2528164310441623185,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Vanilla BM25,bm25_keep,span,Country United States Language English Genre,0.8333333333333334,nq:1645082526444833311,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-429491976516694064 | nq:-8129143127887276431 | nq:-264420295933348215 | nq:-2528164310441623185,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Vanilla BM25,bm25_keep,answer_type,Country United States Language English Genre,0.8333333333333334,nq:1645082526444833311,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-429491976516694064 | nq:-8129143127887276431 | nq:-264420295933348215 | nq:-2528164310441623185,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Train-best retrieval action,dense_keep,lexical,"Uncle Tom 's Cabin Uncle Tom 's Cabin , Boston edition Author Harriet Beecher Stowe Original title Uncle Tom 's Cabin ; or , Life Among the Lowly Illustrator Hammatt Billings ( 1st edition ) Country United States Language English Genre Novel Published Serialized in The National Era for ten months , beginning with the June 5 , 1851 issue .",0.8333333333333334,nq:1645082526444833311,0.0,0.2622950819672131,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-1851146794181763603 | nq:-7504769624068905017 | nq:-4889375329655173589 | nq:-429491976516694064,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Train-best retrieval action,dense_keep,span,Country United States Language English Genre,0.8333333333333334,nq:1645082526444833311,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-1851146794181763603 | nq:-7504769624068905017 | nq:-4889375329655173589 | nq:-429491976516694064,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Train-best retrieval action,dense_keep,answer_type,Country United States Language English Genre,0.8333333333333334,nq:1645082526444833311,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-1851146794181763603 | nq:-7504769624068905017 | nq:-4889375329655173589 | nq:-429491976516694064,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Selective retrieval policy,dense_keyword,lexical,"Uncle Tom 's Cabin Uncle Tom 's Cabin , Boston edition Author Harriet Beecher Stowe Original title Uncle Tom 's Cabin ; or , Life Among the Lowly Illustrator Hammatt Billings ( 1st edition ) Country United States Language English Genre Novel Published Serialized in The National Era for ten months , beginning with the June 5 , 1851 issue .",0.8333333333333334,nq:1645082526444833311,0.0,0.2622950819672131,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-1851146794181763603 | nq:-4889375329655173589 | nq:432399360594227490 | nq:-429491976516694064,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Selective retrieval policy,dense_keyword,span,Country United States Language English Genre,0.8333333333333334,nq:1645082526444833311,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-1851146794181763603 | nq:-4889375329655173589 | nq:432399360594227490 | nq:-429491976516694064,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,1645082526444833311,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Selective retrieval policy,dense_keyword,answer_type,Country United States Language English Genre,0.8333333333333334,nq:1645082526444833311,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:1645082526444833311 | nq:-1851146794181763603 | nq:-4889375329655173589 | nq:432399360594227490 | nq:-429491976516694064,nq:1645082526444833311,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Vanilla BM25,bm25_keep,lexical,"Frank Baum Portrayed by Jack Haley Information Nickname ( s ) The Tin Woodman Aliases The Tin Man , Rusty Tin Man Species Former human ( in the novels , not in the 1939 MGM film The Wizard of Oz ) Gender Male Occupation Ruler of the Winkies Title Emperor Significant other ( s ) Nimmie Amee Relatives Chopfyt ( made with some of his human parts ) Nationality Munchkinland The Tin Woodman , better known as either the Tin Man or ( incorrectly ) the Tin Woodsman ( the third name appears only in adaptations , the first -- and in rare instances , the second -- was used by Baum ) , is a character in the fictional Land of",0.5,nq:6766518966445775953,0.0,0.044444444444444446,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-7875813025670433033 | nq:275718753854271176 | nq:5735400046809227399 | nq:9022174360573948179,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Vanilla BM25,bm25_keep,span,Rusty Tin Man Species Former,0.5,nq:6766518966445775953,0.0,0.28571428571428575,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-7875813025670433033 | nq:275718753854271176 | nq:5735400046809227399 | nq:9022174360573948179,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Vanilla BM25,bm25_keep,answer_type,Rusty Tin Man Species Former,0.5,nq:6766518966445775953,0.0,0.28571428571428575,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-7875813025670433033 | nq:275718753854271176 | nq:5735400046809227399 | nq:9022174360573948179,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Train-best retrieval action,dense_keep,lexical,"Frank Baum Portrayed by Jack Haley Information Nickname ( s ) The Tin Woodman Aliases The Tin Man , Rusty Tin Man Species Former human ( in the novels , not in the 1939 MGM film The Wizard of Oz ) Gender Male Occupation Ruler of the Winkies Title Emperor Significant other ( s ) Nimmie Amee Relatives Chopfyt ( made with some of his human parts ) Nationality Munchkinland The Tin Woodman , better known as either the Tin Man or ( incorrectly ) the Tin Woodsman ( the third name appears only in adaptations , the first -- and in rare instances , the second -- was used by Baum ) , is a character in the fictional Land of",0.5,nq:6766518966445775953,0.0,0.044444444444444446,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-4153891120088105846 | nq:-7875813025670433033 | nq:9182862907236363242 | nq:802677011826729357,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Train-best retrieval action,dense_keep,span,Rusty Tin Man Species Former,0.5,nq:6766518966445775953,0.0,0.28571428571428575,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-4153891120088105846 | nq:-7875813025670433033 | nq:9182862907236363242 | nq:802677011826729357,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Train-best retrieval action,dense_keep,answer_type,Rusty Tin Man Species Former,0.5,nq:6766518966445775953,0.0,0.28571428571428575,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-4153891120088105846 | nq:-7875813025670433033 | nq:9182862907236363242 | nq:802677011826729357,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Selective retrieval policy,dense_keep,lexical,"Frank Baum Portrayed by Jack Haley Information Nickname ( s ) The Tin Woodman Aliases The Tin Man , Rusty Tin Man Species Former human ( in the novels , not in the 1939 MGM film The Wizard of Oz ) Gender Male Occupation Ruler of the Winkies Title Emperor Significant other ( s ) Nimmie Amee Relatives Chopfyt ( made with some of his human parts ) Nationality Munchkinland The Tin Woodman , better known as either the Tin Man or ( incorrectly ) the Tin Woodsman ( the third name appears only in adaptations , the first -- and in rare instances , the second -- was used by Baum ) , is a character in the fictional Land of",0.5,nq:6766518966445775953,0.0,0.044444444444444446,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-4153891120088105846 | nq:-7875813025670433033 | nq:9182862907236363242 | nq:802677011826729357,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Selective retrieval policy,dense_keep,span,Rusty Tin Man Species Former,0.5,nq:6766518966445775953,0.0,0.28571428571428575,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-4153891120088105846 | nq:-7875813025670433033 | nq:9182862907236363242 | nq:802677011826729357,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,6766518966445775953,who wants a heart in the wizard of oz,the Tin Woodman,Selective retrieval policy,dense_keep,answer_type,Rusty Tin Man Species Former,0.5,nq:6766518966445775953,0.0,0.28571428571428575,1.0,1.0,1.0,1.0,1.5,nq:6766518966445775953 | nq:-4153891120088105846 | nq:-7875813025670433033 | nq:9182862907236363242 | nq:802677011826729357,nq:6766518966445775953,0,tiny_realdata_policy_reader_diagnostic
nq,test,-1886758056229796497,all time highest goal scorer in spain national team,David Villa,Vanilla BM25,bm25_keep,lexical,Spain national football team records and statistics.,0.375,nq:-1886758056229796497,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-1886758056229796497 | nq:-8679439398721195447 | nq:3860011458309154397 | nq:-8045833528701674110 | nq:1139832586295014258,nq:-1886758056229796497,0,tiny_realdata_policy_reader_diagnostic
nq,test,-1886758056229796497,all time highest goal scorer in spain national team,David Villa,Vanilla BM25,bm25_keep,span,Spain national football team records and statistics.,0.375,nq:-1886758056229796497,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-1886758056229796497 | nq:-8679439398721195447 | nq:3860011458309154397 | nq:-8045833528701674110 | nq:1139832586295014258,nq:-1886758056229796497,0,tiny_realdata_policy_reader_diagnostic
nq,test,-1886758056229796497,all time highest goal scorer in spain national team,David Villa,Vanilla BM25,bm25_keep,answer_type,Spain national football team records and statistics.,0.375,nq:-1886758056229796497,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-1886758056229796497 | nq:-8679439398721195447 | nq:3860011458309154397 | nq:-8045833528701674110 | nq:1139832586295014258,nq:-1886758056229796497,0,tiny_realdata_policy_reader_diagnostic
nq,test,-1886758056229796497,all time highest goal scorer in spain national team,David Villa,Train-best retrieval action,dense_keep,lexical,Spain national football team records and statistics.,0.375,nq:-1886758056229796497,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-1886758056229796497 | nq:1139832586295014258 | nq:-6091423745844088608 | nq:306074923032581824 | nq:-4741162577970086119,nq:-1886758056229796497,0,tiny_realdata_policy_reader_diagnostic
nq,test,-1886758056229796497,all time highest goal scorer in spain national team,David Villa,Train-best retrieval action,dense_keep,span,Spain national football team records and statistics.,0.375,nq:-1886758056229796497,0.0,0.0,1.0,1.0,1.0,1.0,1.5,nq:-1886758056229796497 | nq:1139832586295014258 | nq:-6091423745844088608 | nq:306074923032581824 | nq:-4741162577970086119,nq:-1886758056229796497,0,tiny_realdata_policy_reader_diagnostic
