split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
test,Vanilla BM25,bm25_keep,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,1.0,0.0,1,18,1.5,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",Berber languages | Tugurt language | Umbrian language | Berber orthography | Dyula language,Berber languages | Tugurt language
test,BM25 keyword,bm25_keyword,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,1.0,0.0,1,12,1.5,language traditionally written ancient libyco berber script closely related tumzabt teggargrent languages,Berber languages | Tugurt language | Berber orthography | Umbrian language | Dyula language,Berber languages | Tugurt language
test,Dense original,dense_keep,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,0.9197207891481876,0.0,1,18,1.5,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",Berber languages | Berber orthography | Tugurt language | Rejang script | Horpa language,Berber languages | Tugurt language
test,Dense keyword,dense_keyword,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,0.9197207891481876,0.0,1,12,1.5,language traditionally written ancient libyco berber script closely related tumzabt teggargrent languages,Berber languages | Berber orthography | Tugurt language | Rejang script | Dyula language,Berber languages | Tugurt language
test,Hybrid original,hybrid_keep,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,1.0,0.03,2,18,1.47,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",Berber languages | Tugurt language | Berber orthography | Umbrian language | Rejang script,Berber languages | Tugurt language
test,Hybrid keyword,hybrid_keyword,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,0.9197207891481876,0.03,2,12,1.47,language traditionally written ancient libyco berber script closely related tumzabt teggargrent languages,Berber languages | Berber orthography | Tugurt language | Dyula language | Rejang script,Berber languages | Tugurt language
test,Gemini rewrite action,bm25_llm_rewrite,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,0.9197207891481876,1.07,1,6,0.42999999999999994,Libyco-Berber script language related Tumzabt Teggargrent,Tugurt language | Berber orthography | Berber languages | Dyula language | Takri alphabet,Berber languages | Tugurt language
test,Gemini decompose action,bm25_llm_decompose,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,0.9197207891481876,1.11,2,8,0.3899999999999999,Tumzabt Teggargrent related languages || Libyco-Berber script languages,Tugurt language | Berber orthography | Berber languages | Mazanderani language | Umbrian language,Berber languages | Tugurt language
test,Train-best retrieval action,dense_keyword,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,0.9197207891481876,0.0,1,12,1.5,language traditionally written ancient libyco berber script closely related tumzabt teggargrent languages,Berber languages | Berber orthography | Tugurt language | Rejang script | Dyula language,Berber languages | Tugurt language
test,Selective retrieval policy,bm25_keep,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,1.0,0.0,1,18,1.5,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",Berber languages | Tugurt language | Umbrian language | Berber orthography | Dyula language,Berber languages | Tugurt language
test,Oracle retrieval action,bm25_keep,5ae2f5b955429928c423957e,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",1.0,1.0,1.0,0.0,1,18,1.5,"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",Berber languages | Tugurt language | Umbrian language | Berber orthography | Dyula language,Berber languages | Tugurt language
