split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
test,Vanilla BM25,keep,4921498634589458542,where does the carbon in organic molecules come from,1.0,1.0,1.0,0.0,1,9,1.5,where does the carbon in organic molecules come from,nq:4921498634589458542 | nq:-1014091045618911654 | nq:3470213507052116668 | nq:-2515554648017390586 | nq:6744944952490783026,nq:4921498634589458542
test,Rewrite-all keyword,keyword_compress,4921498634589458542,where does the carbon in organic molecules come from,1.0,1.0,1.0,0.0,1,4,1.5,carbon organic molecules come,nq:4921498634589458542 | nq:-2761330069334402239 | nq:-3539399246950996065 | nq:-5944168583179757903 | nq:-7344445742524899311,nq:4921498634589458542
test,Rewrite-all entity expansion,entity_expand,4921498634589458542,where does the carbon in organic molecules come from,1.0,1.0,1.0,0.0,1,4,1.5,carbon organic molecules come,nq:4921498634589458542 | nq:-2761330069334402239 | nq:-3539399246950996065 | nq:-5944168583179757903 | nq:-7344445742524899311,nq:4921498634589458542
test,Train-best fixed rewrite,keyword_compress,4921498634589458542,where does the carbon in organic molecules come from,1.0,1.0,1.0,0.0,1,4,1.5,carbon organic molecules come,nq:4921498634589458542 | nq:-2761330069334402239 | nq:-3539399246950996065 | nq:-5944168583179757903 | nq:-7344445742524899311,nq:4921498634589458542
test,Selective bandit,keep,4921498634589458542,where does the carbon in organic molecules come from,1.0,1.0,1.0,0.0,1,9,1.5,where does the carbon in organic molecules come from,nq:4921498634589458542 | nq:-1014091045618911654 | nq:3470213507052116668 | nq:-2515554648017390586 | nq:6744944952490783026,nq:4921498634589458542
test,Oracle best action,keep,4921498634589458542,where does the carbon in organic molecules come from,1.0,1.0,1.0,0.0,1,9,1.5,where does the carbon in organic molecules come from,nq:4921498634589458542 | nq:-1014091045618911654 | nq:3470213507052116668 | nq:-2515554648017390586 | nq:6744944952490783026,nq:4921498634589458542
test,Vanilla BM25,keep,624776933586204232,how many gears does an electric car have,1.0,1.0,1.0,0.0,1,8,1.5,how many gears does an electric car have,nq:624776933586204232 | nq:-836623887470609373 | nq:-6944975865006468886 | nq:2466911194726715273 | nq:-1718174406566070967,nq:624776933586204232
test,Rewrite-all keyword,keyword_compress,624776933586204232,how many gears does an electric car have,1.0,1.0,1.0,0.0,1,4,1.5,many gears electric car,nq:624776933586204232 | nq:5860639113441706536 | nq:-2991495048708668233 | nq:-836623887470609373 | nq:6034599695278533930,nq:624776933586204232
test,Rewrite-all entity expansion,entity_expand,624776933586204232,how many gears does an electric car have,1.0,1.0,1.0,0.0,1,4,1.5,many gears electric car,nq:624776933586204232 | nq:5860639113441706536 | nq:-2991495048708668233 | nq:-836623887470609373 | nq:6034599695278533930,nq:624776933586204232
test,Train-best fixed rewrite,keyword_compress,624776933586204232,how many gears does an electric car have,1.0,1.0,1.0,0.0,1,4,1.5,many gears electric car,nq:624776933586204232 | nq:5860639113441706536 | nq:-2991495048708668233 | nq:-836623887470609373 | nq:6034599695278533930,nq:624776933586204232
test,Selective bandit,keep,624776933586204232,how many gears does an electric car have,1.0,1.0,1.0,0.0,1,8,1.5,how many gears does an electric car have,nq:624776933586204232 | nq:-836623887470609373 | nq:-6944975865006468886 | nq:2466911194726715273 | nq:-1718174406566070967,nq:624776933586204232
test,Oracle best action,keep,624776933586204232,how many gears does an electric car have,1.0,1.0,1.0,0.0,1,8,1.5,how many gears does an electric car have,nq:624776933586204232 | nq:-836623887470609373 | nq:-6944975865006468886 | nq:2466911194726715273 | nq:-1718174406566070967,nq:624776933586204232
test,Vanilla BM25,keep,-1640714294501064196,how many episodes are there in dragon ball z,1.0,1.0,1.0,0.0,1,9,1.5,how many episodes are there in dragon ball z,nq:-1640714294501064196 | nq:-6944975865006468886 | nq:6420343736563383990 | nq:-6076914609231121943 | nq:4484181007703059448,nq:-1640714294501064196
test,Rewrite-all keyword,keyword_compress,-1640714294501064196,how many episodes are there in dragon ball z,1.0,1.0,1.0,0.0,1,6,1.5,many episodes there dragon ball z,nq:-1640714294501064196 | nq:5855711681130036664 | nq:6420343736563383990 | nq:-8488338195071516656 | nq:4484181007703059448,nq:-1640714294501064196
test,Rewrite-all entity expansion,entity_expand,-1640714294501064196,how many episodes are there in dragon ball z,1.0,1.0,1.0,0.0,1,6,1.5,many episodes there dragon ball z,nq:-1640714294501064196 | nq:5855711681130036664 | nq:6420343736563383990 | nq:-8488338195071516656 | nq:4484181007703059448,nq:-1640714294501064196
test,Train-best fixed rewrite,keyword_compress,-1640714294501064196,how many episodes are there in dragon ball z,1.0,1.0,1.0,0.0,1,6,1.5,many episodes there dragon ball z,nq:-1640714294501064196 | nq:5855711681130036664 | nq:6420343736563383990 | nq:-8488338195071516656 | nq:4484181007703059448,nq:-1640714294501064196
test,Selective bandit,keep,-1640714294501064196,how many episodes are there in dragon ball z,1.0,1.0,1.0,0.0,1,9,1.5,how many episodes are there in dragon ball z,nq:-1640714294501064196 | nq:-6944975865006468886 | nq:6420343736563383990 | nq:-6076914609231121943 | nq:4484181007703059448,nq:-1640714294501064196
test,Oracle best action,keep,-1640714294501064196,how many episodes are there in dragon ball z,1.0,1.0,1.0,0.0,1,9,1.5,how many episodes are there in dragon ball z,nq:-1640714294501064196 | nq:-6944975865006468886 | nq:6420343736563383990 | nq:-6076914609231121943 | nq:4484181007703059448,nq:-1640714294501064196
test,Vanilla BM25,keep,-131138241864068252,percy jackson and the olympians sea of monsters summary,1.0,1.0,1.0,0.0,1,9,1.5,percy jackson and the olympians sea of monsters summary,nq:-131138241864068252 | nq:-3523873602178513305 | nq:-8074993547733090370 | nq:-2566265789668921137 | nq:-2388570044858923128,nq:-131138241864068252
test,Rewrite-all keyword,keyword_compress,-131138241864068252,percy jackson and the olympians sea of monsters summary,1.0,1.0,1.0,0.0,1,6,1.5,percy jackson olympians sea monsters summary,nq:-131138241864068252 | nq:-3523873602178513305 | nq:-8074993547733090370 | nq:-2388570044858923128 | nq:-5670136654288025028,nq:-131138241864068252
test,Rewrite-all entity expansion,entity_expand,-131138241864068252,percy jackson and the olympians sea of monsters summary,1.0,1.0,1.0,0.0,1,6,1.5,percy jackson olympians sea monsters summary,nq:-131138241864068252 | nq:-3523873602178513305 | nq:-8074993547733090370 | nq:-2388570044858923128 | nq:-5670136654288025028,nq:-131138241864068252
test,Train-best fixed rewrite,keyword_compress,-131138241864068252,percy jackson and the olympians sea of monsters summary,1.0,1.0,1.0,0.0,1,6,1.5,percy jackson olympians sea monsters summary,nq:-131138241864068252 | nq:-3523873602178513305 | nq:-8074993547733090370 | nq:-2388570044858923128 | nq:-5670136654288025028,nq:-131138241864068252
test,Selective bandit,keep,-131138241864068252,percy jackson and the olympians sea of monsters summary,1.0,1.0,1.0,0.0,1,9,1.5,percy jackson and the olympians sea of monsters summary,nq:-131138241864068252 | nq:-3523873602178513305 | nq:-8074993547733090370 | nq:-2566265789668921137 | nq:-2388570044858923128,nq:-131138241864068252
test,Oracle best action,keep,-131138241864068252,percy jackson and the olympians sea of monsters summary,1.0,1.0,1.0,0.0,1,9,1.5,percy jackson and the olympians sea of monsters summary,nq:-131138241864068252 | nq:-3523873602178513305 | nq:-8074993547733090370 | nq:-2566265789668921137 | nq:-2388570044858923128,nq:-131138241864068252
test,Vanilla BM25,keep,2665987919436437059,george washington preparatory high school los angeles ca,1.0,1.0,1.0,0.0,1,8,1.5,george washington preparatory high school los angeles ca,nq:2665987919436437059 | nq:-7195400924760894316 | nq:8049569980651777380 | nq:6914041288553081723 | nq:4560312274731820970,nq:2665987919436437059
test,Rewrite-all keyword,keyword_compress,2665987919436437059,george washington preparatory high school los angeles ca,1.0,1.0,1.0,0.0,1,8,1.5,george washington preparatory high school los angeles ca,nq:2665987919436437059 | nq:-7195400924760894316 | nq:8049569980651777380 | nq:6914041288553081723 | nq:4560312274731820970,nq:2665987919436437059
test,Rewrite-all entity expansion,entity_expand,2665987919436437059,george washington preparatory high school los angeles ca,1.0,1.0,1.0,0.0,1,8,1.5,george washington preparatory high school los angeles ca,nq:2665987919436437059 | nq:-7195400924760894316 | nq:8049569980651777380 | nq:6914041288553081723 | nq:4560312274731820970,nq:2665987919436437059
test,Train-best fixed rewrite,keyword_compress,2665987919436437059,george washington preparatory high school los angeles ca,1.0,1.0,1.0,0.0,1,8,1.5,george washington preparatory high school los angeles ca,nq:2665987919436437059 | nq:-7195400924760894316 | nq:8049569980651777380 | nq:6914041288553081723 | nq:4560312274731820970,nq:2665987919436437059
test,Selective bandit,keep,2665987919436437059,george washington preparatory high school los angeles ca,1.0,1.0,1.0,0.0,1,8,1.5,george washington preparatory high school los angeles ca,nq:2665987919436437059 | nq:-7195400924760894316 | nq:8049569980651777380 | nq:6914041288553081723 | nq:4560312274731820970,nq:2665987919436437059
test,Oracle best action,keep,2665987919436437059,george washington preparatory high school los angeles ca,1.0,1.0,1.0,0.0,1,8,1.5,george washington preparatory high school los angeles ca,nq:2665987919436437059 | nq:-7195400924760894316 | nq:8049569980651777380 | nq:6914041288553081723 | nq:4560312274731820970,nq:2665987919436437059
test,Vanilla BM25,keep,-5985324559461021991,what events occurred in the fighting at seas and near the great lakes,0.0,0.0,0.0,0.0,1,13,0.0,what events occurred in the fighting at seas and near the great lakes,nq:6258678221542545760 | nq:512270438779129035 | nq:1518079107090038152 | nq:-4889375329655173589 | nq:4306749566186588785,nq:-5985324559461021991
test,Rewrite-all keyword,keyword_compress,-5985324559461021991,what events occurred in the fighting at seas and near the great lakes,1.0,0.3333333333333333,0.5,0.0,1,7,1.1666666666666667,events occurred fighting seas near great lakes,nq:6258678221542545760 | nq:1518079107090038152 | nq:-5985324559461021991 | nq:7242602448090583615 | nq:6905900180373820358,nq:-5985324559461021991
test,Rewrite-all entity expansion,entity_expand,-5985324559461021991,what events occurred in the fighting at seas and near the great lakes,1.0,0.3333333333333333,0.5,0.0,1,7,1.1666666666666667,events occurred fighting seas near great lakes,nq:6258678221542545760 | nq:1518079107090038152 | nq:-5985324559461021991 | nq:7242602448090583615 | nq:6905900180373820358,nq:-5985324559461021991
test,Train-best fixed rewrite,keyword_compress,-5985324559461021991,what events occurred in the fighting at seas and near the great lakes,1.0,0.3333333333333333,0.5,0.0,1,7,1.1666666666666667,events occurred fighting seas near great lakes,nq:6258678221542545760 | nq:1518079107090038152 | nq:-5985324559461021991 | nq:7242602448090583615 | nq:6905900180373820358,nq:-5985324559461021991
test,Selective bandit,keyword_compress,-5985324559461021991,what events occurred in the fighting at seas and near the great lakes,1.0,0.3333333333333333,0.5,0.0,1,7,1.1666666666666667,events occurred fighting seas near great lakes,nq:6258678221542545760 | nq:1518079107090038152 | nq:-5985324559461021991 | nq:7242602448090583615 | nq:6905900180373820358,nq:-5985324559461021991
test,Oracle best action,keyword_compress,-5985324559461021991,what events occurred in the fighting at seas and near the great lakes,1.0,0.3333333333333333,0.5,0.0,1,7,1.1666666666666667,events occurred fighting seas near great lakes,nq:6258678221542545760 | nq:1518079107090038152 | nq:-5985324559461021991 | nq:7242602448090583615 | nq:6905900180373820358,nq:-5985324559461021991
test,Vanilla BM25,keep,-8779917413777030409,who was in dont worry be happy video,1.0,1.0,1.0,0.0,1,8,1.5,who was in dont worry be happy video,nq:-8779917413777030409 | nq:-219343909406145028 | nq:-5765931546365345480 | nq:275718753854271176 | nq:6185983988907724243,nq:-8779917413777030409
test,Rewrite-all keyword,keyword_compress,-8779917413777030409,who was in dont worry be happy video,1.0,1.0,1.0,0.0,1,4,1.5,dont worry happy video,nq:-8779917413777030409 | nq:-2358564658452709474 | nq:-5765931546365345480 | nq:647659679149316553 | nq:6744944952490783026,nq:-8779917413777030409
test,Rewrite-all entity expansion,entity_expand,-8779917413777030409,who was in dont worry be happy video,1.0,1.0,1.0,0.0,1,4,1.5,dont worry happy video,nq:-8779917413777030409 | nq:-2358564658452709474 | nq:-5765931546365345480 | nq:647659679149316553 | nq:6744944952490783026,nq:-8779917413777030409
test,Train-best fixed rewrite,keyword_compress,-8779917413777030409,who was in dont worry be happy video,1.0,1.0,1.0,0.0,1,4,1.5,dont worry happy video,nq:-8779917413777030409 | nq:-2358564658452709474 | nq:-5765931546365345480 | nq:647659679149316553 | nq:6744944952490783026,nq:-8779917413777030409
test,Selective bandit,keep,-8779917413777030409,who was in dont worry be happy video,1.0,1.0,1.0,0.0,1,8,1.5,who was in dont worry be happy video,nq:-8779917413777030409 | nq:-219343909406145028 | nq:-5765931546365345480 | nq:275718753854271176 | nq:6185983988907724243,nq:-8779917413777030409
test,Oracle best action,keep,-8779917413777030409,who was in dont worry be happy video,1.0,1.0,1.0,0.0,1,8,1.5,who was in dont worry be happy video,nq:-8779917413777030409 | nq:-219343909406145028 | nq:-5765931546365345480 | nq:275718753854271176 | nq:6185983988907724243,nq:-8779917413777030409
test,Vanilla BM25,keep,-2821555294926036903,what type of song is what a wonderful world,1.0,1.0,1.0,0.0,1,9,1.5,what type of song is what a wonderful world,nq:-2821555294926036903 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:7714908170965184772 | nq:-8632838885510071147,nq:-2821555294926036903
test,Rewrite-all keyword,keyword_compress,-2821555294926036903,what type of song is what a wonderful world,1.0,1.0,1.0,0.0,1,4,1.5,type song wonderful world,nq:-2821555294926036903 | nq:-7792939356078893716 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:-9060700279419447020,nq:-2821555294926036903
test,Rewrite-all entity expansion,entity_expand,-2821555294926036903,what type of song is what a wonderful world,1.0,1.0,1.0,0.0,1,4,1.5,type song wonderful world,nq:-2821555294926036903 | nq:-7792939356078893716 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:-9060700279419447020,nq:-2821555294926036903
test,Train-best fixed rewrite,keyword_compress,-2821555294926036903,what type of song is what a wonderful world,1.0,1.0,1.0,0.0,1,4,1.5,type song wonderful world,nq:-2821555294926036903 | nq:-7792939356078893716 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:-9060700279419447020,nq:-2821555294926036903
test,Selective bandit,keep,-2821555294926036903,what type of song is what a wonderful world,1.0,1.0,1.0,0.0,1,9,1.5,what type of song is what a wonderful world,nq:-2821555294926036903 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:7714908170965184772 | nq:-8632838885510071147,nq:-2821555294926036903
test,Oracle best action,keep,-2821555294926036903,what type of song is what a wonderful world,1.0,1.0,1.0,0.0,1,9,1.5,what type of song is what a wonderful world,nq:-2821555294926036903 | nq:5062184728482203596 | nq:-1851146794181763603 | nq:7714908170965184772 | nq:-8632838885510071147,nq:-2821555294926036903
test,Vanilla BM25,keep,7947030328438136760,fundamental duties of the constitution have been taken from,1.0,1.0,1.0,0.0,1,9,1.5,fundamental duties of the constitution have been taken from,nq:7947030328438136760 | nq:-4482979425454794325 | nq:220513479344127178 | nq:2161753529169331826 | nq:6554684808053745285,nq:7947030328438136760
test,Rewrite-all keyword,keyword_compress,7947030328438136760,fundamental duties of the constitution have been taken from,1.0,1.0,1.0,0.0,1,5,1.5,fundamental duties constitution been taken,nq:7947030328438136760 | nq:-4482979425454794325 | nq:220513479344127178 | nq:5262117656875370095 | nq:-4461484002255201500,nq:7947030328438136760
test,Rewrite-all entity expansion,entity_expand,7947030328438136760,fundamental duties of the constitution have been taken from,1.0,1.0,1.0,0.0,1,5,1.5,fundamental duties constitution been taken,nq:7947030328438136760 | nq:-4482979425454794325 | nq:220513479344127178 | nq:5262117656875370095 | nq:-4461484002255201500,nq:7947030328438136760
test,Train-best fixed rewrite,keyword_compress,7947030328438136760,fundamental duties of the constitution have been taken from,1.0,1.0,1.0,0.0,1,5,1.5,fundamental duties constitution been taken,nq:7947030328438136760 | nq:-4482979425454794325 | nq:220513479344127178 | nq:5262117656875370095 | nq:-4461484002255201500,nq:7947030328438136760
test,Selective bandit,keep,7947030328438136760,fundamental duties of the constitution have been taken from,1.0,1.0,1.0,0.0,1,9,1.5,fundamental duties of the constitution have been taken from,nq:7947030328438136760 | nq:-4482979425454794325 | nq:220513479344127178 | nq:2161753529169331826 | nq:6554684808053745285,nq:7947030328438136760
test,Oracle best action,keep,7947030328438136760,fundamental duties of the constitution have been taken from,1.0,1.0,1.0,0.0,1,9,1.5,fundamental duties of the constitution have been taken from,nq:7947030328438136760 | nq:-4482979425454794325 | nq:220513479344127178 | nq:2161753529169331826 | nq:6554684808053745285,nq:7947030328438136760
test,Vanilla BM25,keep,-1421884604605500549,how do i loathe thee let me count the ways shakespeare,1.0,0.25,0.43067655807339306,0.0,1,11,1.125,how do i loathe thee let me count the ways shakespeare,nq:-830889367883154000 | nq:-4361905639006205432 | nq:810060125994185205 | nq:-1421884604605500549 | nq:6554684808053745285,nq:-1421884604605500549
test,Rewrite-all keyword,keyword_compress,-1421884604605500549,how do i loathe thee let me count the ways shakespeare,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,i loathe thee let me count ways shakespeare,nq:-830889367883154000 | nq:-1421884604605500549 | nq:6554684808053745285 | nq:-4361905639006205432 | nq:306074923032581824,nq:-1421884604605500549
test,Rewrite-all entity expansion,entity_expand,-1421884604605500549,how do i loathe thee let me count the ways shakespeare,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,i loathe thee let me count ways shakespeare,nq:-830889367883154000 | nq:-1421884604605500549 | nq:6554684808053745285 | nq:-4361905639006205432 | nq:306074923032581824,nq:-1421884604605500549
test,Train-best fixed rewrite,keyword_compress,-1421884604605500549,how do i loathe thee let me count the ways shakespeare,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,i loathe thee let me count ways shakespeare,nq:-830889367883154000 | nq:-1421884604605500549 | nq:6554684808053745285 | nq:-4361905639006205432 | nq:306074923032581824,nq:-1421884604605500549
test,Selective bandit,keyword_compress,-1421884604605500549,how do i loathe thee let me count the ways shakespeare,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,i loathe thee let me count ways shakespeare,nq:-830889367883154000 | nq:-1421884604605500549 | nq:6554684808053745285 | nq:-4361905639006205432 | nq:306074923032581824,nq:-1421884604605500549
test,Oracle best action,keyword_compress,-1421884604605500549,how do i loathe thee let me count the ways shakespeare,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,i loathe thee let me count ways shakespeare,nq:-830889367883154000 | nq:-1421884604605500549 | nq:6554684808053745285 | nq:-4361905639006205432 | nq:306074923032581824,nq:-1421884604605500549
test,Vanilla BM25,keep,-3110463448404042979,the chinese restaurant. season 2 episode 11,1.0,1.0,1.0,0.0,1,7,1.5,the chinese restaurant. season 2 episode 11,nq:-3110463448404042979 | nq:-2337125086003031897 | nq:918027731204120251 | nq:-3632974700795137148 | nq:-3716243111645718342,nq:-3110463448404042979
test,Rewrite-all keyword,keyword_compress,-3110463448404042979,the chinese restaurant. season 2 episode 11,1.0,1.0,1.0,0.0,1,6,1.5,chinese restaurant season 2 episode 11,nq:-3110463448404042979 | nq:-2337125086003031897 | nq:918027731204120251 | nq:-3632974700795137148 | nq:-3716243111645718342,nq:-3110463448404042979
test,Rewrite-all entity expansion,entity_expand,-3110463448404042979,the chinese restaurant. season 2 episode 11,1.0,1.0,1.0,0.0,1,6,1.5,chinese restaurant season 2 episode 11,nq:-3110463448404042979 | nq:-2337125086003031897 | nq:918027731204120251 | nq:-3632974700795137148 | nq:-3716243111645718342,nq:-3110463448404042979
test,Train-best fixed rewrite,keyword_compress,-3110463448404042979,the chinese restaurant. season 2 episode 11,1.0,1.0,1.0,0.0,1,6,1.5,chinese restaurant season 2 episode 11,nq:-3110463448404042979 | nq:-2337125086003031897 | nq:918027731204120251 | nq:-3632974700795137148 | nq:-3716243111645718342,nq:-3110463448404042979
test,Selective bandit,keep,-3110463448404042979,the chinese restaurant. season 2 episode 11,1.0,1.0,1.0,0.0,1,7,1.5,the chinese restaurant. season 2 episode 11,nq:-3110463448404042979 | nq:-2337125086003031897 | nq:918027731204120251 | nq:-3632974700795137148 | nq:-3716243111645718342,nq:-3110463448404042979
test,Oracle best action,keep,-3110463448404042979,the chinese restaurant. season 2 episode 11,1.0,1.0,1.0,0.0,1,7,1.5,the chinese restaurant. season 2 episode 11,nq:-3110463448404042979 | nq:-2337125086003031897 | nq:918027731204120251 | nq:-3632974700795137148 | nq:-3716243111645718342,nq:-3110463448404042979
test,Vanilla BM25,keep,3229989271874316804,generalized additive models for location scale and shape,1.0,1.0,1.0,0.0,1,8,1.5,generalized additive models for location scale and shape,nq:3229989271874316804 | nq:3627157842176736422 | nq:3028343500075334931 | nq:-8837653404749291736 | nq:-7032694139181071944,nq:3229989271874316804
test,Rewrite-all keyword,keyword_compress,3229989271874316804,generalized additive models for location scale and shape,1.0,1.0,1.0,0.0,1,6,1.5,generalized additive models location scale shape,nq:3229989271874316804 | nq:3028343500075334931 | nq:3627157842176736422 | nq:-4482979425454794325 | nq:1282655845578356,nq:3229989271874316804
test,Rewrite-all entity expansion,entity_expand,3229989271874316804,generalized additive models for location scale and shape,1.0,1.0,1.0,0.0,1,6,1.5,generalized additive models location scale shape,nq:3229989271874316804 | nq:3028343500075334931 | nq:3627157842176736422 | nq:-4482979425454794325 | nq:1282655845578356,nq:3229989271874316804
test,Train-best fixed rewrite,keyword_compress,3229989271874316804,generalized additive models for location scale and shape,1.0,1.0,1.0,0.0,1,6,1.5,generalized additive models location scale shape,nq:3229989271874316804 | nq:3028343500075334931 | nq:3627157842176736422 | nq:-4482979425454794325 | nq:1282655845578356,nq:3229989271874316804
test,Selective bandit,keep,3229989271874316804,generalized additive models for location scale and shape,1.0,1.0,1.0,0.0,1,8,1.5,generalized additive models for location scale and shape,nq:3229989271874316804 | nq:3627157842176736422 | nq:3028343500075334931 | nq:-8837653404749291736 | nq:-7032694139181071944,nq:3229989271874316804
test,Oracle best action,keep,3229989271874316804,generalized additive models for location scale and shape,1.0,1.0,1.0,0.0,1,8,1.5,generalized additive models for location scale and shape,nq:3229989271874316804 | nq:3627157842176736422 | nq:3028343500075334931 | nq:-8837653404749291736 | nq:-7032694139181071944,nq:3229989271874316804
test,Vanilla BM25,keep,-1545150092700302635,what is nginx and what is it used for,1.0,1.0,1.0,0.0,1,9,1.5,what is nginx and what is it used for,nq:-1545150092700302635 | nq:-1546147308403024577 | nq:-1535821556179322605 | nq:2407951674702435272 | nq:982203609098316932,nq:-1545150092700302635
test,Rewrite-all keyword,keyword_compress,-1545150092700302635,what is nginx and what is it used for,1.0,1.0,1.0,0.0,1,2,1.5,nginx used,nq:-1545150092700302635 | nq:-1535821556179322605 | nq:982203609098316932 | nq:2407951674702435272 | nq:-4752044886865067782,nq:-1545150092700302635
test,Rewrite-all entity expansion,entity_expand,-1545150092700302635,what is nginx and what is it used for,1.0,1.0,1.0,0.0,1,2,1.5,nginx used,nq:-1545150092700302635 | nq:-1535821556179322605 | nq:982203609098316932 | nq:2407951674702435272 | nq:-4752044886865067782,nq:-1545150092700302635
test,Train-best fixed rewrite,keyword_compress,-1545150092700302635,what is nginx and what is it used for,1.0,1.0,1.0,0.0,1,2,1.5,nginx used,nq:-1545150092700302635 | nq:-1535821556179322605 | nq:982203609098316932 | nq:2407951674702435272 | nq:-4752044886865067782,nq:-1545150092700302635
test,Selective bandit,keep,-1545150092700302635,what is nginx and what is it used for,1.0,1.0,1.0,0.0,1,9,1.5,what is nginx and what is it used for,nq:-1545150092700302635 | nq:-1546147308403024577 | nq:-1535821556179322605 | nq:2407951674702435272 | nq:982203609098316932,nq:-1545150092700302635
test,Oracle best action,keep,-1545150092700302635,what is nginx and what is it used for,1.0,1.0,1.0,0.0,1,9,1.5,what is nginx and what is it used for,nq:-1545150092700302635 | nq:-1546147308403024577 | nq:-1535821556179322605 | nq:2407951674702435272 | nq:982203609098316932,nq:-1545150092700302635
test,Vanilla BM25,keep,-1762735185903280553,how tall is a 4 story building in meters,1.0,1.0,1.0,0.0,1,9,1.5,how tall is a 4 story building in meters,nq:-1762735185903280553 | nq:-9117144605577332927 | nq:-1354328871737756266 | nq:-5914767243767799083 | nq:-4639110237893975393,nq:-1762735185903280553
test,Rewrite-all keyword,keyword_compress,-1762735185903280553,how tall is a 4 story building in meters,1.0,1.0,1.0,0.0,1,5,1.5,tall 4 story building meters,nq:-1762735185903280553 | nq:-9117144605577332927 | nq:-1354328871737756266 | nq:-7389783120512214939 | nq:1139832586295014258,nq:-1762735185903280553
test,Rewrite-all entity expansion,entity_expand,-1762735185903280553,how tall is a 4 story building in meters,1.0,1.0,1.0,0.0,1,5,1.5,tall 4 story building meters,nq:-1762735185903280553 | nq:-9117144605577332927 | nq:-1354328871737756266 | nq:-7389783120512214939 | nq:1139832586295014258,nq:-1762735185903280553
test,Train-best fixed rewrite,keyword_compress,-1762735185903280553,how tall is a 4 story building in meters,1.0,1.0,1.0,0.0,1,5,1.5,tall 4 story building meters,nq:-1762735185903280553 | nq:-9117144605577332927 | nq:-1354328871737756266 | nq:-7389783120512214939 | nq:1139832586295014258,nq:-1762735185903280553
test,Selective bandit,keep,-1762735185903280553,how tall is a 4 story building in meters,1.0,1.0,1.0,0.0,1,9,1.5,how tall is a 4 story building in meters,nq:-1762735185903280553 | nq:-9117144605577332927 | nq:-1354328871737756266 | nq:-5914767243767799083 | nq:-4639110237893975393,nq:-1762735185903280553
test,Oracle best action,keep,-1762735185903280553,how tall is a 4 story building in meters,1.0,1.0,1.0,0.0,1,9,1.5,how tall is a 4 story building in meters,nq:-1762735185903280553 | nq:-9117144605577332927 | nq:-1354328871737756266 | nq:-5914767243767799083 | nq:-4639110237893975393,nq:-1762735185903280553
test,Vanilla BM25,keep,802677011826729357,who played ricky in secret life of the american teenager,1.0,1.0,1.0,0.0,1,10,1.5,who played ricky in secret life of the american teenager,nq:802677011826729357 | nq:5299445249075474807 | nq:2329833534419074937 | nq:-2398576916067490009 | nq:4306749566186588785,nq:802677011826729357
test,Rewrite-all keyword,keyword_compress,802677011826729357,who played ricky in secret life of the american teenager,1.0,1.0,1.0,0.0,1,6,1.5,played ricky secret life american teenager,nq:802677011826729357 | nq:2329833534419074937 | nq:6905900180373820358 | nq:3867705141367202061 | nq:-4361905639006205432,nq:802677011826729357
test,Rewrite-all entity expansion,entity_expand,802677011826729357,who played ricky in secret life of the american teenager,1.0,1.0,1.0,0.0,1,6,1.5,played ricky secret life american teenager,nq:802677011826729357 | nq:2329833534419074937 | nq:6905900180373820358 | nq:3867705141367202061 | nq:-4361905639006205432,nq:802677011826729357
test,Train-best fixed rewrite,keyword_compress,802677011826729357,who played ricky in secret life of the american teenager,1.0,1.0,1.0,0.0,1,6,1.5,played ricky secret life american teenager,nq:802677011826729357 | nq:2329833534419074937 | nq:6905900180373820358 | nq:3867705141367202061 | nq:-4361905639006205432,nq:802677011826729357
test,Selective bandit,keep,802677011826729357,who played ricky in secret life of the american teenager,1.0,1.0,1.0,0.0,1,10,1.5,who played ricky in secret life of the american teenager,nq:802677011826729357 | nq:5299445249075474807 | nq:2329833534419074937 | nq:-2398576916067490009 | nq:4306749566186588785,nq:802677011826729357
test,Oracle best action,keep,802677011826729357,who played ricky in secret life of the american teenager,1.0,1.0,1.0,0.0,1,10,1.5,who played ricky in secret life of the american teenager,nq:802677011826729357 | nq:5299445249075474807 | nq:2329833534419074937 | nq:-2398576916067490009 | nq:4306749566186588785,nq:802677011826729357
test,Vanilla BM25,keep,647659679149316553,what is the significance of the sahara desert,1.0,1.0,1.0,0.0,1,8,1.5,what is the significance of the sahara desert,nq:647659679149316553 | nq:-1851146794181763603 | nq:6334785042849701664 | nq:-5548201381317088445 | nq:6272996566434680145,nq:647659679149316553
