dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
hotpot,test,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?",Emilia Fox,Vanilla BM25,bm25_keep,lexical,"She was educated at Bryanston School in Blandford, Dorset.",0.5555555555555556,Emilia Fox,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Flashbacks of a Fool | Emilia Fox | Blandford United F.C. | John Pearce (handballer) | Bryanston,Emilia Fox | Flashbacks of a Fool,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ade982f554299728e26c753,Where was the rapper in 13 Dead Men from?,New Orleans,Train-best retrieval action,hybrid_keyword,answer_type,Lorenzo Lamas,1.0,13 Dead Men,0.0,0.0,1.0,1.0,0.8503449055347546,2.0,1.47,13 Dead Men | 13 Dead End Drive | 1313 Dead End Drive | Ten Dead Men | Mystikal,13 Dead Men | Mystikal,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ade982f554299728e26c753,Where was the rapper in 13 Dead Men from?,New Orleans,Selective retrieval policy,hybrid_keyword,lexical,13 Dead Men is a 2003 film starring rapper Mystikal and Lorenzo Lamas.,1.0,13 Dead Men,0.0,0.0,1.0,1.0,0.8503449055347546,2.0,1.47,13 Dead Men | 13 Dead End Drive | 1313 Dead End Drive | Ten Dead Men | Mystikal,13 Dead Men | Mystikal,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ade982f554299728e26c753,Where was the rapper in 13 Dead Men from?,New Orleans,Selective retrieval policy,hybrid_keyword,span,Lorenzo Lamas,1.0,13 Dead Men,0.0,0.0,1.0,1.0,0.8503449055347546,2.0,1.47,13 Dead Men | 13 Dead End Drive | 1313 Dead End Drive | Ten Dead Men | Mystikal,13 Dead Men | Mystikal,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ade982f554299728e26c753,Where was the rapper in 13 Dead Men from?,New Orleans,Selective retrieval policy,hybrid_keyword,answer_type,Lorenzo Lamas,1.0,13 Dead Men,0.0,0.0,1.0,1.0,0.8503449055347546,2.0,1.47,13 Dead Men | 13 Dead End Drive | 1313 Dead End Drive | Ten Dead Men | Mystikal,13 Dead Men | Mystikal,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Vanilla BM25,bm25_keep,lexical,"( ; March 24, 1901 – July 7, 1971) was an American animator, cartoonist, character designer, inventor, and special effects technician, who created Oswald the Lucky Rabbit and Mickey Mouse with Walt Disney.",0.75,Ub Iwerks,0.0,0.0,1.0,0.3333333333333333,0.5706417189553201,1.0,1.1666666666666667,Leslie Iwerks | Epic Mickey | Les Clark | Ub Iwerks | Oswald the Lucky Rabbit,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Vanilla BM25,bm25_keep,span,Walt Disney,0.75,Ub Iwerks,0.0,0.0,1.0,0.3333333333333333,0.5706417189553201,1.0,1.1666666666666667,Leslie Iwerks | Epic Mickey | Les Clark | Ub Iwerks | Oswald the Lucky Rabbit,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Vanilla BM25,bm25_keep,answer_type,Walt Disney,0.75,Ub Iwerks,0.0,0.0,1.0,0.3333333333333333,0.5706417189553201,1.0,1.1666666666666667,Leslie Iwerks | Epic Mickey | Les Clark | Ub Iwerks | Oswald the Lucky Rabbit,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Train-best retrieval action,hybrid_keyword,lexical,"( ; March 24, 1901 – July 7, 1971) was an American animator, cartoonist, character designer, inventor, and special effects technician, who created Oswald the Lucky Rabbit and Mickey Mouse with Walt Disney.",0.75,Ub Iwerks,0.0,0.0,1.0,0.3333333333333333,0.5706417189553201,2.0,1.1366666666666667,Oswald the Lucky Rabbit | Leslie Iwerks | Les Clark | Ub Iwerks | Poor Papa,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Train-best retrieval action,hybrid_keyword,span,Walt Disney,0.75,Ub Iwerks,0.0,0.0,1.0,0.3333333333333333,0.5706417189553201,2.0,1.1366666666666667,Oswald the Lucky Rabbit | Leslie Iwerks | Les Clark | Ub Iwerks | Poor Papa,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Train-best retrieval action,hybrid_keyword,answer_type,Walt Disney,0.75,Ub Iwerks,0.0,0.0,1.0,0.3333333333333333,0.5706417189553201,2.0,1.1366666666666667,Oswald the Lucky Rabbit | Leslie Iwerks | Les Clark | Ub Iwerks | Poor Papa,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Selective retrieval policy,hybrid_keep,lexical,"( ; March 24, 1901 – July 7, 1971) was an American animator, cartoonist, character designer, inventor, and special effects technician, who created Oswald the Lucky Rabbit and Mickey Mouse with Walt Disney.",0.75,Ub Iwerks,0.0,0.0,1.0,0.25,0.5012658353418871,2.0,1.095,Oswald the Lucky Rabbit | Leslie Iwerks | Epic Mickey | Ub Iwerks | Les Clark,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Selective retrieval policy,hybrid_keep,span,Walt Disney,0.75,Ub Iwerks,0.0,0.0,1.0,0.25,0.5012658353418871,2.0,1.095,Oswald the Lucky Rabbit | Leslie Iwerks | Epic Mickey | Ub Iwerks | Les Clark,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ac401bb55429919431738f4,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,Selective retrieval policy,hybrid_keep,answer_type,Walt Disney,0.75,Ub Iwerks,0.0,0.0,1.0,0.25,0.5012658353418871,2.0,1.095,Oswald the Lucky Rabbit | Leslie Iwerks | Epic Mickey | Ub Iwerks | Les Clark,Les Clark | Ub Iwerks,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Vanilla BM25,bm25_keep,lexical,"Robin Williams launched his career there and Steve Martin's first three albums, ""Let's Get Small"", ""A Wild and Crazy Guy"", and ""Comedy Is Not Pretty"" were recorded there, in whole or in part.",0.4166666666666667,The Boarding House (nightclub),0.0,0.058823529411764705,1.0,0.5,0.6934264036172708,1.0,1.25,The Cure: 'Reflections' | Tom Waits | The Boarding House (nightclub) | Live at the Boarding House: The Complete Shows | Live at the Boarding House,The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Vanilla BM25,bm25_keep,span,Let's Get Small,0.4166666666666667,The Boarding House (nightclub),0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,The Cure: 'Reflections' | Tom Waits | The Boarding House (nightclub) | Live at the Boarding House: The Complete Shows | Live at the Boarding House,The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Vanilla BM25,bm25_keep,answer_type,Let's Get Small,0.4166666666666667,The Boarding House (nightclub),0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,The Cure: 'Reflections' | Tom Waits | The Boarding House (nightclub) | Live at the Boarding House: The Complete Shows | Live at the Boarding House,The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Train-best retrieval action,hybrid_keyword,lexical,"Robin Williams launched his career there and Steve Martin's first three albums, ""Let's Get Small"", ""A Wild and Crazy Guy"", and ""Comedy Is Not Pretty"" were recorded there, in whole or in part.",0.4166666666666667,The Boarding House (nightclub),0.0,0.058823529411764705,1.0,1.0,0.9197207891481876,2.0,1.47,Tom Waits | Live at the Boarding House | The Boarding House (nightclub) | Live at the Boarding House: The Complete Shows | The Cure: 'Reflections',The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Train-best retrieval action,hybrid_keyword,span,Let's Get Small,0.4166666666666667,The Boarding House (nightclub),0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Tom Waits | Live at the Boarding House | The Boarding House (nightclub) | Live at the Boarding House: The Complete Shows | The Cure: 'Reflections',The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Train-best retrieval action,hybrid_keyword,answer_type,Let's Get Small,0.4166666666666667,The Boarding House (nightclub),0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Tom Waits | Live at the Boarding House | The Boarding House (nightclub) | Live at the Boarding House: The Complete Shows | The Cure: 'Reflections',The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Selective retrieval policy,bm25_keyword,lexical,"Robin Williams launched his career there and Steve Martin's first three albums, ""Let's Get Small"", ""A Wild and Crazy Guy"", and ""Comedy Is Not Pretty"" were recorded there, in whole or in part.",0.4166666666666667,The Boarding House (nightclub),0.0,0.058823529411764705,1.0,1.0,0.9197207891481876,1.0,1.5,Tom Waits | The Cure: 'Reflections' | The Boarding House (nightclub) | Brann Boardinghouse | Live at the Boarding House,The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Selective retrieval policy,bm25_keyword,span,Let's Get Small,0.4166666666666667,The Boarding House (nightclub),0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Tom Waits | The Cure: 'Reflections' | The Boarding House (nightclub) | Brann Boardinghouse | Live at the Boarding House,The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Selective retrieval policy,bm25_keyword,answer_type,Let's Get Small,0.4166666666666667,The Boarding House (nightclub),0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Tom Waits | The Cure: 'Reflections' | The Boarding House (nightclub) | Brann Boardinghouse | Live at the Boarding House,The Boarding House (nightclub) | Tom Waits,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Vanilla BM25,bm25_keep,lexical,2008–09 VfL Wolfsburg season.,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,1.0,1.0,1.5,2008–09 VfL Wolfsburg season | Zvjezdan Misimović | 2015–16 VfL Wolfsburg season | 2017–18 VfL Wolfsburg season | 2016–17 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Vanilla BM25,bm25_keep,span,2008–09 VfL Wolfsburg season.,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,1.0,1.0,1.5,2008–09 VfL Wolfsburg season | Zvjezdan Misimović | 2015–16 VfL Wolfsburg season | 2017–18 VfL Wolfsburg season | 2016–17 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Vanilla BM25,bm25_keep,answer_type,2008,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,1.0,1.0,1.5,2008–09 VfL Wolfsburg season | Zvjezdan Misimović | 2015–16 VfL Wolfsburg season | 2017–18 VfL Wolfsburg season | 2016–17 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Train-best retrieval action,hybrid_keyword,lexical,2008–09 VfL Wolfsburg season.,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,2008–09 VfL Wolfsburg season | 2014–15 VfL Wolfsburg season | Zvjezdan Misimović | 2012–13 VfL Wolfsburg season | 2015–16 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Train-best retrieval action,hybrid_keyword,span,2008–09 VfL Wolfsburg season.,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,2008–09 VfL Wolfsburg season | 2014–15 VfL Wolfsburg season | Zvjezdan Misimović | 2012–13 VfL Wolfsburg season | 2015–16 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Train-best retrieval action,hybrid_keyword,answer_type,2008,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,2008–09 VfL Wolfsburg season | 2014–15 VfL Wolfsburg season | Zvjezdan Misimović | 2012–13 VfL Wolfsburg season | 2015–16 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Selective retrieval policy,hybrid_keyword,lexical,2008–09 VfL Wolfsburg season.,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,2008–09 VfL Wolfsburg season | 2014–15 VfL Wolfsburg season | Zvjezdan Misimović | 2012–13 VfL Wolfsburg season | 2015–16 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Selective retrieval policy,hybrid_keyword,span,2008–09 VfL Wolfsburg season.,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,2008–09 VfL Wolfsburg season | 2014–15 VfL Wolfsburg season | Zvjezdan Misimović | 2012–13 VfL Wolfsburg season | 2015–16 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,Selective retrieval policy,hybrid_keyword,answer_type,2008,0.4166666666666667,2008–09 VfL Wolfsburg season,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,2008–09 VfL Wolfsburg season | 2014–15 VfL Wolfsburg season | Zvjezdan Misimović | 2012–13 VfL Wolfsburg season | 2015–16 VfL Wolfsburg season,2008–09 VfL Wolfsburg season | Zvjezdan Misimović,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Vanilla BM25,bm25_keep,lexical,The song was recorded by Mark O'Connor's band project New Nashville Cats.,0.4444444444444444,The Ballad of Sally Anne,0.0,0.15384615384615385,0.5,1.0,0.6131471927654584,1.0,1.0,Restless (Carl Perkins song) | The New Nashville Cats | Alice Gerrard | The Ballad of Sally Anne | Mac Wiseman,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Vanilla BM25,bm25_keep,span,Mark O'Connor's,0.4444444444444444,The Ballad of Sally Anne,0.0,0.5,0.5,1.0,0.6131471927654584,1.0,1.0,Restless (Carl Perkins song) | The New Nashville Cats | Alice Gerrard | The Ballad of Sally Anne | Mac Wiseman,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Vanilla BM25,bm25_keep,answer_type,Mark O'Connor's,0.4444444444444444,The Ballad of Sally Anne,0.0,0.5,0.5,1.0,0.6131471927654584,1.0,1.0,Restless (Carl Perkins song) | The New Nashville Cats | Alice Gerrard | The Ballad of Sally Anne | Mac Wiseman,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Train-best retrieval action,hybrid_keyword,lexical,The song became a major hit again in 1991 in a new all-star recording by Mark O'Connor and The New Nashville Cats.,0.4444444444444444,Restless (Carl Perkins song),0.0,0.19999999999999998,0.5,0.5,0.3868528072345416,2.0,0.72,The New Nashville Cats | Restless (Carl Perkins song) | Rhonda Vincent | Alice Gerrard | Hazel Dickens,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Train-best retrieval action,hybrid_keyword,span,Mark O'Connor,0.4444444444444444,Restless (Carl Perkins song),1.0,1.0,0.5,0.5,0.3868528072345416,2.0,0.72,The New Nashville Cats | Restless (Carl Perkins song) | Rhonda Vincent | Alice Gerrard | Hazel Dickens,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Train-best retrieval action,hybrid_keyword,answer_type,Mark O'Connor,0.4444444444444444,Restless (Carl Perkins song),1.0,1.0,0.5,0.5,0.3868528072345416,2.0,0.72,The New Nashville Cats | Restless (Carl Perkins song) | Rhonda Vincent | Alice Gerrard | Hazel Dickens,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Selective retrieval policy,bm25_keyword,lexical,The song was recorded by Mark O'Connor's band project New Nashville Cats.,0.4444444444444444,The Ballad of Sally Anne,0.0,0.15384615384615385,0.5,1.0,0.6131471927654584,1.0,1.0,Restless (Carl Perkins song) | The New Nashville Cats | Alice Gerrard | The Ballad of Sally Anne | Mac Wiseman,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Selective retrieval policy,bm25_keyword,span,Mark O'Connor's,0.4444444444444444,The Ballad of Sally Anne,0.0,0.5,0.5,1.0,0.6131471927654584,1.0,1.0,Restless (Carl Perkins song) | The New Nashville Cats | Alice Gerrard | The Ballad of Sally Anne | Mac Wiseman,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a769b115542993569682c51,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,Selective retrieval policy,bm25_keyword,answer_type,Mark O'Connor's,0.4444444444444444,The Ballad of Sally Anne,0.0,0.5,0.5,1.0,0.6131471927654584,1.0,1.0,Restless (Carl Perkins song) | The New Nashville Cats | Alice Gerrard | The Ballad of Sally Anne | Mac Wiseman,Mark O'Connor | Restless (Carl Perkins song),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Vanilla BM25,bm25_keep,lexical,"1964) is an American lobbyist, political operative, and political commentator who worked on the 2016 Donald Trump presidential campaign, helping to orchestrate the 2016 Republican National Convention and serving as a senior advisor in the successful effort to win Pennsylvania.",0.6666666666666666,David Urban,0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,David Urban | Paul Manafort | Trump campaign–Russian meeting | Donald Trump (Last Week Tonight) | Brad Parscale,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Vanilla BM25,bm25_keep,span,1964,0.6666666666666666,David Urban,0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,David Urban | Paul Manafort | Trump campaign–Russian meeting | Donald Trump (Last Week Tonight) | Brad Parscale,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Vanilla BM25,bm25_keep,answer_type,1964,0.6666666666666666,David Urban,0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,David Urban | Paul Manafort | Trump campaign–Russian meeting | Donald Trump (Last Week Tonight) | Brad Parscale,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Train-best retrieval action,hybrid_keyword,lexical,"1964) is an American lobbyist, political operative, and political commentator who worked on the 2016 Donald Trump presidential campaign, helping to orchestrate the 2016 Republican National Convention and serving as a senior advisor in the successful effort to win Pennsylvania.",0.6666666666666666,David Urban,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Paul Manafort | Trump campaign–Russian meeting | Brad Parscale | David Urban | Tony Fabrizio,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Train-best retrieval action,hybrid_keyword,span,1964,0.6666666666666666,David Urban,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Paul Manafort | Trump campaign–Russian meeting | Brad Parscale | David Urban | Tony Fabrizio,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Train-best retrieval action,hybrid_keyword,answer_type,1964,0.6666666666666666,David Urban,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Paul Manafort | Trump campaign–Russian meeting | Brad Parscale | David Urban | Tony Fabrizio,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Selective retrieval policy,bm25_keep,lexical,"1964) is an American lobbyist, political operative, and political commentator who worked on the 2016 Donald Trump presidential campaign, helping to orchestrate the 2016 Republican National Convention and serving as a senior advisor in the successful effort to win Pennsylvania.",0.6666666666666666,David Urban,0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,David Urban | Paul Manafort | Trump campaign–Russian meeting | Donald Trump (Last Week Tonight) | Brad Parscale,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Selective retrieval policy,bm25_keep,span,1964,0.6666666666666666,David Urban,0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,David Urban | Paul Manafort | Trump campaign–Russian meeting | Donald Trump (Last Week Tonight) | Brad Parscale,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",Selective retrieval policy,bm25_keep,answer_type,1964,0.6666666666666666,David Urban,0.0,0.0,1.0,0.5,0.6934264036172708,1.0,1.25,David Urban | Paul Manafort | Trump campaign–Russian meeting | Donald Trump (Last Week Tonight) | Brad Parscale,Paul Manafort | Trump campaign–Russian meeting,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Vanilla BM25,bm25_keep,lexical,"The Journal Record Building, also known as the Law Journal Record Building and the India Temple Shrine Building, is a Classical Revival style building in Oklahoma City, Oklahoma.",0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Journal Record Building | The Journal Record | Oklahoma City National Memorial | The Purple Land | Alaska Trade Building,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Vanilla BM25,bm25_keep,span,India Temple Shrine Building,0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Journal Record Building | The Journal Record | Oklahoma City National Memorial | The Purple Land | Alaska Trade Building,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae2125e554299495565d9db,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,Vanilla BM25,bm25_keep,answer_type,India Temple Shrine Building,0.5,Journal Record Building,0.0,0.0,1.0,1.0,0.9197207891481876,1.0,1.5,Journal Record Building | The Journal Record | Oklahoma City National Memorial | The Purple Land | Alaska Trade Building,Journal Record Building | Oklahoma City National Memorial,0,tiny_realdata_policy_reader_diagnostic
