split,method,qid,question,action_trace,recall_at_5,mrr,ndcg_at_5,reward,cost,retrieval_calls,top_docs,gold_docs
train,Vanilla BM25,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,stop,1.0,1.0,1.0,1.5,0.0,1,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
test,Rewrite-all keyword,5ae446825542995ad6573d21,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,G. D. Spradlin | Canadian Bacon | Truckline Cafe | Big Bug Man | Always Brando,G. D. Spradlin | Marlon Brando
test,Rewrite-all entity,5ae446825542995ad6573d21,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",entity_expand,0.5,1.0,0.6131471927654584,0.97,0.03,2,G. D. Spradlin | Canadian Bacon | Big Bug Man | Always Brando | Truckline Cafe,G. D. Spradlin | Marlon Brando
test,Train-best fixed trace,5ae446825542995ad6573d21,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,G. D. Spradlin | Canadian Bacon | Truckline Cafe | Big Bug Man | Always Brando,G. D. Spradlin | Marlon Brando
test,Multi-step FQI,5ae446825542995ad6573d21,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,G. D. Spradlin | Canadian Bacon | Truckline Cafe | Marlon Brando | On the Waterfront,G. D. Spradlin | Marlon Brando
test,Oracle two-step,5ae446825542995ad6573d21,"What character did G.D. Spradlin's collaborator Marlon Brando portray in ""On the Waterfront""?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,G. D. Spradlin | Canadian Bacon | Truckline Cafe | Marlon Brando | On the Waterfront,G. D. Spradlin | Marlon Brando
test,Vanilla BM25,5a7369da55429901807db037,In what group was the writer of Songs and Dances of Death in?,stop,0.5,0.5,0.38685280723454163,0.75,0.0,1,Jongo | Songs and Dances of Death | Pattole Palome | Land of a Thousand Dances | Yup'ik dancing,Modest Mussorgsky | Songs and Dances of Death
test,Rewrite-all keyword,5a7369da55429901807db037,In what group was the writer of Songs and Dances of Death in?,keyword_compress,0.5,0.5,0.38685280723454163,0.73,0.02,2,The SoLow Project | Songs and Dances of Death | Shqiponjat (folk group) | Jongo | Székelyfonó,Modest Mussorgsky | Songs and Dances of Death
test,Rewrite-all entity,5a7369da55429901807db037,In what group was the writer of Songs and Dances of Death in?,entity_expand,0.5,0.5,0.38685280723454163,0.73,0.02,2,The SoLow Project | Songs and Dances of Death | Shqiponjat (folk group) | Jongo | Székelyfonó,Modest Mussorgsky | Songs and Dances of Death
test,Train-best fixed trace,5a7369da55429901807db037,In what group was the writer of Songs and Dances of Death in?,keyword_compress -> stop,0.5,0.5,0.38685280723454163,0.73,0.02,2,The SoLow Project | Songs and Dances of Death | Shqiponjat (folk group) | Jongo | Székelyfonó,Modest Mussorgsky | Songs and Dances of Death
test,Multi-step FQI,5a7369da55429901807db037,In what group was the writer of Songs and Dances of Death in?,stop,0.5,0.5,0.38685280723454163,0.75,0.0,1,Jongo | Songs and Dances of Death | Pattole Palome | Land of a Thousand Dances | Yup'ik dancing,Modest Mussorgsky | Songs and Dances of Death
test,Oracle two-step,5a7369da55429901807db037,In what group was the writer of Songs and Dances of Death in?,entity_expand -> entity_expand,0.5,1.0,0.6131471927654584,0.945,0.05500000000000001,3,Songs and Dances of Death | The SoLow Project | Székelyfonó | Shqiponjat (folk group) | Jongo,Modest Mussorgsky | Songs and Dances of Death
test,Vanilla BM25,5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,stop,1.0,1.0,1.0,1.5,0.0,1,Suicide (1977 album) | Ghost Rider (Suicide song) | A Boy in a Man's World | Impossible Dream | Kiss (Carly Rae Jepsen album),Ghost Rider (Suicide song) | Suicide (1977 album)
test,Rewrite-all keyword,5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,Suicide (1977 album) | Impossible Dream | Ghost Rider (Suicide song) | A Boy in a Man's World | In My Country There Is Problem,Ghost Rider (Suicide song) | Suicide (1977 album)
test,Rewrite-all entity,5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,entity_expand,1.0,1.0,1.0,1.48,0.02,2,Suicide (1977 album) | Ghost Rider (Suicide song) | Impossible Dream | A Boy in a Man's World | Kiss (Carly Rae Jepsen album),Ghost Rider (Suicide song) | Suicide (1977 album)
test,Train-best fixed trace,5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Suicide (1977 album) | Impossible Dream | Ghost Rider (Suicide song) | A Boy in a Man's World | In My Country There Is Problem,Ghost Rider (Suicide song) | Suicide (1977 album)
test,Multi-step FQI,5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,entity_expand -> stop,1.0,1.0,1.0,1.48,0.02,2,Suicide (1977 album) | Ghost Rider (Suicide song) | Impossible Dream | A Boy in a Man's World | Kiss (Carly Rae Jepsen album),Ghost Rider (Suicide song) | Suicide (1977 album)
test,Oracle two-step,5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,stop,1.0,1.0,1.0,1.5,0.0,1,Suicide (1977 album) | Ghost Rider (Suicide song) | A Boy in a Man's World | Impossible Dream | Kiss (Carly Rae Jepsen album),Ghost Rider (Suicide song) | Suicide (1977 album)
test,Vanilla BM25,5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,"Wayne Boden | Ted Bundy (film) | Edward Cowart | George R. Dekle, Sr. | Bundy: An American Icon",Ted Bundy | Wayne Boden
test,Rewrite-all keyword,5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Wayne Boden | Ted Bundy (film) | Edward Cowart | Bundy: An American Icon | Polly Nelson,Ted Bundy | Wayne Boden
test,Rewrite-all entity,5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",entity_expand,0.5,1.0,0.6131471927654584,0.96,0.04,2,Wayne Boden | Ted Bundy (film) | Edward Cowart | Bundy: An American Icon | Olivia Newton Bundy,Ted Bundy | Wayne Boden
test,Train-best fixed trace,5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Wayne Boden | Ted Bundy (film) | Edward Cowart | Bundy: An American Icon | Polly Nelson,Ted Bundy | Wayne Boden
test,Multi-step FQI,5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",keyword_compress -> decompose,0.5,1.0,0.6131471927654584,0.94,0.06,4,Wayne Boden | Ted Bundy (film) | Edward Cowart | Bundy: An American Icon | Olivia Newton Bundy,Ted Bundy | Wayne Boden
test,Oracle two-step,5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,"Wayne Boden | Ted Bundy (film) | Edward Cowart | George R. Dekle, Sr. | Bundy: An American Icon",Ted Bundy | Wayne Boden
test,Vanilla BM25,5a7324205542994cef4bc478,"Who is a poet, Rumi or Farouk El-Baz?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Farouk El-Baz | Rumi District | Shahram Shiva | Passage development (Egypt) | Moses and the Shepherd (story),Farouk El-Baz | Rumi
test,Rewrite-all keyword,5a7324205542994cef4bc478,"Who is a poet, Rumi or Farouk El-Baz?",keyword_compress,1.0,1.0,0.8772153153380493,1.48,0.02,2,Farouk El-Baz | Passage development (Egypt) | Shahram Shiva | Rumi | Rumi District,Farouk El-Baz | Rumi
test,Rewrite-all entity,5a7324205542994cef4bc478,"Who is a poet, Rumi or Farouk El-Baz?",entity_expand,1.0,1.0,0.8503449055347546,1.47,0.03,2,Farouk El-Baz | Passage development (Egypt) | David Thomas (geographer) | Shahram Shiva | Rumi,Farouk El-Baz | Rumi
test,Train-best fixed trace,5a7324205542994cef4bc478,"Who is a poet, Rumi or Farouk El-Baz?",keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,Farouk El-Baz | Passage development (Egypt) | Shahram Shiva | Rumi | Rumi District,Farouk El-Baz | Rumi
test,Multi-step FQI,5a7324205542994cef4bc478,"Who is a poet, Rumi or Farouk El-Baz?",decompose -> stop,0.5,0.5,0.38685280723454163,0.71,0.04,3,Shahram Shiva | Farouk El-Baz | Moses and the Shepherd (story) | Rumi District | Saeb Mausoleum,Farouk El-Baz | Rumi
test,Oracle two-step,5a7324205542994cef4bc478,"Who is a poet, Rumi or Farouk El-Baz?",keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,Farouk El-Baz | Passage development (Egypt) | Shahram Shiva | Rumi | Rumi District,Farouk El-Baz | Rumi
test,Vanilla BM25,5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,stop,0.5,0.5,0.38685280723454163,0.75,0.0,1,The Assassin (2015 film) | Kenny Ortega | Cute Girl | Mark Lee Ping-bing | Josann McGibbon,Hou Hsiao-hsien | Kenny Ortega
test,Rewrite-all keyword,5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Kenny Ortega | Cute Girl | Josann McGibbon | The Assassin (2015 film) | Mark Lee Ping-bing,Hou Hsiao-hsien | Kenny Ortega
test,Rewrite-all entity,5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,entity_expand,0.5,1.0,0.6131471927654584,0.95,0.05,2,Kenny Ortega | Cute Girl | Josann McGibbon | The Assassin (2015 film) | Mark Lee Ping-bing,Hou Hsiao-hsien | Kenny Ortega
test,Train-best fixed trace,5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Kenny Ortega | Cute Girl | Josann McGibbon | The Assassin (2015 film) | Mark Lee Ping-bing,Hou Hsiao-hsien | Kenny Ortega
test,Multi-step FQI,5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Kenny Ortega | Cute Girl | Josann McGibbon | The Assassin (2015 film) | Mark Lee Ping-bing,Hou Hsiao-hsien | Kenny Ortega
test,Oracle two-step,5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,decompose -> stop,1.0,1.0,0.8503449055347546,1.46,0.04,3,Kenny Ortega | Josann McGibbon | Mark Lee Ping-bing | Cute Girl | Hou Hsiao-hsien,Hou Hsiao-hsien | Kenny Ortega
test,Vanilla BM25,5a74bdce55429929fddd84e1,Who died last Vladimir Arnold or Georg Cantor?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Vladimir Arnold | Tav (number) | Knaster–Kuratowski fan | Smith–Volterra–Cantor set | Jónsson–Tarski algebra,Georg Cantor | Vladimir Arnold
test,Rewrite-all keyword,5a74bdce55429929fddd84e1,Who died last Vladimir Arnold or Georg Cantor?,keyword_compress,1.0,1.0,0.8772153153380493,1.48,0.02,2,Vladimir Arnold | Tav (number) | Smith–Volterra–Cantor set | Georg Cantor | Cantor space,Georg Cantor | Vladimir Arnold
test,Rewrite-all entity,5a74bdce55429929fddd84e1,Who died last Vladimir Arnold or Georg Cantor?,entity_expand,1.0,1.0,0.8772153153380493,1.46,0.04,2,Vladimir Arnold | Tav (number) | Smith–Volterra–Cantor set | Georg Cantor | Cantor space,Georg Cantor | Vladimir Arnold
test,Train-best fixed trace,5a74bdce55429929fddd84e1,Who died last Vladimir Arnold or Georg Cantor?,keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,Vladimir Arnold | Tav (number) | Smith–Volterra–Cantor set | Georg Cantor | Cantor space,Georg Cantor | Vladimir Arnold
test,Multi-step FQI,5a74bdce55429929fddd84e1,Who died last Vladimir Arnold or Georg Cantor?,keyword_compress -> decompose,1.0,1.0,0.8772153153380493,1.44,0.06,4,Vladimir Arnold | Tav (number) | Smith–Volterra–Cantor set | Georg Cantor | Cantor space,Georg Cantor | Vladimir Arnold
test,Oracle two-step,5a74bdce55429929fddd84e1,Who died last Vladimir Arnold or Georg Cantor?,keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,Vladimir Arnold | Tav (number) | Smith–Volterra–Cantor set | Georg Cantor | Cantor space,Georg Cantor | Vladimir Arnold
test,Vanilla BM25,5a88cf7e5542993b751ca85b,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,Skye McCole Bartusiak | Teresa Palmer | Boogeyman (film) | The Skeleton Key | The Devil's Rock,Boogeyman (film) | Skye McCole Bartusiak
test,Rewrite-all keyword,5a88cf7e5542993b751ca85b,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,keyword_compress,1.0,1.0,0.8503449055347546,1.48,0.02,2,Skye McCole Bartusiak | Teresa Palmer | White Noise (film) | The Skeleton Key | Boogeyman (film),Boogeyman (film) | Skye McCole Bartusiak
test,Rewrite-all entity,5a88cf7e5542993b751ca85b,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,entity_expand,1.0,1.0,0.8772153153380493,1.46,0.04,2,Skye McCole Bartusiak | Teresa Palmer | White Noise (film) | Boogeyman (film) | The Skeleton Key,Boogeyman (film) | Skye McCole Bartusiak
test,Train-best fixed trace,5a88cf7e5542993b751ca85b,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,keyword_compress -> stop,1.0,1.0,0.8503449055347546,1.48,0.02,2,Skye McCole Bartusiak | Teresa Palmer | White Noise (film) | The Skeleton Key | Boogeyman (film),Boogeyman (film) | Skye McCole Bartusiak
test,Multi-step FQI,5a88cf7e5542993b751ca85b,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,keyword_compress -> title_bridge,1.0,1.0,0.9197207891481876,1.395,0.105,4,Skye McCole Bartusiak | Teresa Palmer | Boogeyman (film) | White Noise (film) | The Skeleton Key,Boogeyman (film) | Skye McCole Bartusiak
test,Oracle two-step,5a88cf7e5542993b751ca85b,Who directed a 2005 supernatural horror film starring an actress who appeared in The Patriot and Kill Your Darlings,stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,Skye McCole Bartusiak | Teresa Palmer | Boogeyman (film) | The Skeleton Key | The Devil's Rock,Boogeyman (film) | Skye McCole Bartusiak
test,Vanilla BM25,5abee4ff5542993fe9a41d7d,Jim Atchison was the President of the theme park that had headquarters in what city?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Jim Atchison | Atchison County Historical Museum | Theme Park Inc | Tokyo DisneySea | Paultons Park,Jim Atchison | SeaWorld Parks &amp; Entertainment
test,Rewrite-all keyword,5abee4ff5542993fe9a41d7d,Jim Atchison was the President of the theme park that had headquarters in what city?,keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Jim Atchison | Atchison County Historical Museum | Theme Park Inc | Animal theme park | Mt. Olympus Water &amp; Theme Park,Jim Atchison | SeaWorld Parks &amp; Entertainment
test,Rewrite-all entity,5abee4ff5542993fe9a41d7d,Jim Atchison was the President of the theme park that had headquarters in what city?,entity_expand,0.5,1.0,0.6131471927654584,0.97,0.03,2,Jim Atchison | Atchison County Historical Museum | Theme Park Inc | Animal theme park | Mt. Olympus Water &amp; Theme Park,Jim Atchison | SeaWorld Parks &amp; Entertainment
test,Train-best fixed trace,5abee4ff5542993fe9a41d7d,Jim Atchison was the President of the theme park that had headquarters in what city?,keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Jim Atchison | Atchison County Historical Museum | Theme Park Inc | Animal theme park | Mt. Olympus Water &amp; Theme Park,Jim Atchison | SeaWorld Parks &amp; Entertainment
test,Multi-step FQI,5abee4ff5542993fe9a41d7d,Jim Atchison was the President of the theme park that had headquarters in what city?,entity_expand -> stop,0.5,1.0,0.6131471927654584,0.97,0.03,2,Jim Atchison | Atchison County Historical Museum | Theme Park Inc | Animal theme park | Mt. Olympus Water &amp; Theme Park,Jim Atchison | SeaWorld Parks &amp; Entertainment
test,Oracle two-step,5abee4ff5542993fe9a41d7d,Jim Atchison was the President of the theme park that had headquarters in what city?,feedback_expand -> title_bridge,1.0,0.5,0.6240505200038379,1.115,0.135,4,Atchison County Historical Museum | Jim Atchison | Animal theme park | Mt. Olympus Water &amp; Theme Park | SeaWorld Parks &amp; Entertainment,Jim Atchison | SeaWorld Parks &amp; Entertainment
test,Vanilla BM25,5abca6375542993a06baf946,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?",stop,0.5,0.2,0.23719771276929622,0.6,0.0,1,"Union, South Carolina | Lawrence, Massachusetts | Hill City, South Dakota | Andover (village), New York | Andover USD 385","Andover USD 385 | Andover, Kansas"
test,Rewrite-all keyword,5abca6375542993a06baf946,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?",keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Andover USD 385 | Union, South Carolina | Andover, Kansas | Andover (village), New York | Melvern, Kansas","Andover USD 385 | Andover, Kansas"
test,Rewrite-all entity,5abca6375542993a06baf946,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?",entity_expand,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Andover USD 385 | Union, South Carolina | Andover, Kansas | Andover (village), New York | Melvern, Kansas","Andover USD 385 | Andover, Kansas"
test,Train-best fixed trace,5abca6375542993a06baf946,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?",keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Andover USD 385 | Union, South Carolina | Andover, Kansas | Andover (village), New York | Melvern, Kansas","Andover USD 385 | Andover, Kansas"
test,Multi-step FQI,5abca6375542993a06baf946,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?",keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Andover USD 385 | Union, South Carolina | Andover, Kansas | Andover (village), New York | Melvern, Kansas","Andover USD 385 | Andover, Kansas"
test,Oracle two-step,5abca6375542993a06baf946,"According to the 2010 census, what was the population of the city in which Andover USD 385 is located?",keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,"Andover USD 385 | Union, South Carolina | Andover, Kansas | Andover (village), New York | Melvern, Kansas","Andover USD 385 | Andover, Kansas"
test,Vanilla BM25,5ab576c4554299637185c5a4,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,stop,1.0,1.0,1.0,1.5,0.0,1,TMNT (video game) | TMNT (film) | Disney's Mulan (video game) | Alex Kidd in Shinobi World | The Little Mermaid (video game),TMNT (film) | TMNT (video game)
test,Rewrite-all keyword,5ab576c4554299637185c5a4,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,TMNT (video game) | TMNT (film) | Alex Kidd in Shinobi World | The Church in the Darkness | Disney's Mulan (video game),TMNT (film) | TMNT (video game)
test,Rewrite-all entity,5ab576c4554299637185c5a4,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,entity_expand,1.0,1.0,1.0,1.48,0.02,2,TMNT (video game) | TMNT (film) | Alex Kidd in Shinobi World | The Church in the Darkness | Teenage Mutant Ninja Turtles: Turtles in Time,TMNT (film) | TMNT (video game)
test,Train-best fixed trace,5ab576c4554299637185c5a4,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,TMNT (video game) | TMNT (film) | Alex Kidd in Shinobi World | The Church in the Darkness | Disney's Mulan (video game),TMNT (film) | TMNT (video game)
test,Multi-step FQI,5ab576c4554299637185c5a4,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,TMNT (video game) | TMNT (film) | Alex Kidd in Shinobi World | The Church in the Darkness | Disney's Mulan (video game),TMNT (film) | TMNT (video game)
test,Oracle two-step,5ab576c4554299637185c5a4,TMNT is a single-player action-adventure multi-platform action game based on a film which was the final film role for who?,stop,1.0,1.0,1.0,1.5,0.0,1,TMNT (video game) | TMNT (film) | Disney's Mulan (video game) | Alex Kidd in Shinobi World | The Little Mermaid (video game),TMNT (film) | TMNT (video game)
test,Vanilla BM25,5abcf70b55429959677d6b7e,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,stop,1.0,1.0,1.0,1.5,0.0,1,Diamond Rio | Wrinkles (song) | Christmas in Dixie | Real Life (I Never Was the Same Again) | Completely (Diamond Rio album),Diamond Rio | Wrinkles (song)
test,Rewrite-all keyword,5abcf70b55429959677d6b7e,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Diamond Rio | Wrinkles (song) | Christmas in Dixie | Completely (Diamond Rio album) | Austins Bridge,Diamond Rio | Wrinkles (song)
test,Rewrite-all entity,5abcf70b55429959677d6b7e,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,entity_expand,1.0,1.0,1.0,1.48,0.02,2,Diamond Rio | Wrinkles (song) | Christmas in Dixie | Completely (Diamond Rio album) | Austins Bridge,Diamond Rio | Wrinkles (song)
test,Train-best fixed trace,5abcf70b55429959677d6b7e,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Diamond Rio | Wrinkles (song) | Christmas in Dixie | Completely (Diamond Rio album) | Austins Bridge,Diamond Rio | Wrinkles (song)
test,Multi-step FQI,5abcf70b55429959677d6b7e,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,keyword_compress -> decompose,1.0,1.0,1.0,1.44,0.06,4,Diamond Rio | Wrinkles (song) | Completely (Diamond Rio album) | Christmas in Dixie | Thy Will,Diamond Rio | Wrinkles (song)
test,Oracle two-step,5abcf70b55429959677d6b7e,Wrinkles is a song that was recorded by what American country and Christian country band that was founded in 1982?,stop,1.0,1.0,1.0,1.5,0.0,1,Diamond Rio | Wrinkles (song) | Christmas in Dixie | Real Life (I Never Was the Same Again) | Completely (Diamond Rio album),Diamond Rio | Wrinkles (song)
test,Vanilla BM25,5a8b05c855429949d91db46a,"What country does Salmonby and Somersby, Lincolnshire have in common?",stop,1.0,0.5,0.6509209298071326,1.25,0.0,1,"Federal common law | Salmonby | Somersby Grange | Somersby, Lincolnshire | Blankney Hunt","Salmonby | Somersby, Lincolnshire"
test,Rewrite-all keyword,5a8b05c855429949d91db46a,"What country does Salmonby and Somersby, Lincolnshire have in common?",keyword_compress,1.0,1.0,0.8772153153380493,1.48,0.02,2,"Salmonby | Federal common law | Somersby Grange | Somersby, Lincolnshire | Blankney Hunt","Salmonby | Somersby, Lincolnshire"
test,Rewrite-all entity,5a8b05c855429949d91db46a,"What country does Salmonby and Somersby, Lincolnshire have in common?",entity_expand,1.0,1.0,0.8772153153380493,1.48,0.02,2,"Salmonby | Federal common law | Somersby Grange | Somersby, Lincolnshire | Blankney Hunt","Salmonby | Somersby, Lincolnshire"
test,Train-best fixed trace,5a8b05c855429949d91db46a,"What country does Salmonby and Somersby, Lincolnshire have in common?",keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,"Salmonby | Federal common law | Somersby Grange | Somersby, Lincolnshire | Blankney Hunt","Salmonby | Somersby, Lincolnshire"
test,Multi-step FQI,5a8b05c855429949d91db46a,"What country does Salmonby and Somersby, Lincolnshire have in common?",stop,1.0,0.5,0.6509209298071326,1.25,0.0,1,"Federal common law | Salmonby | Somersby Grange | Somersby, Lincolnshire | Blankney Hunt","Salmonby | Somersby, Lincolnshire"
test,Oracle two-step,5a8b05c855429949d91db46a,"What country does Salmonby and Somersby, Lincolnshire have in common?",keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,"Salmonby | Federal common law | Somersby Grange | Somersby, Lincolnshire | Blankney Hunt","Salmonby | Somersby, Lincolnshire"
test,Vanilla BM25,5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,stop,1.0,0.5,0.6934264036172708,1.25,0.0,1,From the Screen to Your Stereo | Black (Bangladeshi band) | New Found Glory | A Very New Found Glory Christmas | Chad Gilbert,Black (Bangladeshi band) | New Found Glory
test,Rewrite-all keyword,5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,Black (Bangladeshi band) | Hit or Miss (New Found Glory song) | New Found Glory | It's All About the Girls | A Very New Found Glory Christmas,Black (Bangladeshi band) | New Found Glory
test,Rewrite-all entity,5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,entity_expand,1.0,1.0,0.8772153153380493,1.46,0.04,2,Black (Bangladeshi band) | From the Screen to Your Stereo | Hit or Miss (New Found Glory song) | New Found Glory | It's All About the Girls,Black (Bangladeshi band) | New Found Glory
test,Train-best fixed trace,5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Black (Bangladeshi band) | Hit or Miss (New Found Glory song) | New Found Glory | It's All About the Girls | A Very New Found Glory Christmas,Black (Bangladeshi band) | New Found Glory
test,Multi-step FQI,5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,entity_expand -> stop,1.0,1.0,0.8772153153380493,1.46,0.04,2,Black (Bangladeshi band) | From the Screen to Your Stereo | Hit or Miss (New Found Glory song) | New Found Glory | It's All About the Girls,Black (Bangladeshi band) | New Found Glory
test,Oracle two-step,5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Black (Bangladeshi band) | Hit or Miss (New Found Glory song) | New Found Glory | It's All About the Girls | A Very New Found Glory Christmas,Black (Bangladeshi band) | New Found Glory
test,Vanilla BM25,5a771e0b55429966f1a36c75,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Jessica Lee | Spencer Batiste | Chris Skidmore | Dominic Grieve | Gordon Birtwistle,Dominic Grieve | Jessica Lee
test,Rewrite-all keyword,5a771e0b55429966f1a36c75,"Jessica Lee, former MP for Erewash, served as Parliamentary Private Secretary to the experienced representative for Beaconsfield, when he held which office?",keyword_compress,1.0,1.0,0.8772153153380493,1.48,0.02,2,Jessica Lee | Spencer Batiste | Gordon Birtwistle | Dominic Grieve | Chris Skidmore,Dominic Grieve | Jessica Lee
